,importance
atr_14,0.1615618161732045
price_vs_52w_low,0.15728167112426347
volatility_60d,0.13387710893287671
macd_hist,0.12131618062722672
momentum_6m,0.11873487110218192
vol_ratio_20_50,0.11727510008838145
momentum_1m,0.0981515064365161
momentum_3m,0.09180174551534914
