,importance
price_vs_52w_high,0.13544270772176215
roic,0.12663337383246706
momentum_6m,0.11211178726175941
earnings_yield,0.0957948896701931
volatility_60d,0.09548377968201144
pe_vs_5y_median,0.09405924609926108
momentum_3m,0.08956785806867842
fcf_yield,0.08758293556623235
net_margin,0.08230541104388868
ev_to_ebitda,0.08101801105374624
