,importance
sector_Consumer Discretionary,0.03356162
sector_Construction,0.030850064
debt_equity_zsector,0.023141246
roa,0.022499902
ebitda_margin,0.022204537
roa_zsector,0.021382444
roi,0.021309588
net_income_yoy_growth,0.0211629
operating_margin,0.020899773
debt_to_ebitda,0.020832978
quick_ratio,0.020824742
total_debt_yoy_growth,0.02060723
pe_ratio_zsector,0.020582745
roi_zsector,0.020563483
ev_to_ebitda_zsector,0.020492902
net_income_yoy_growth_zsector,0.020447407
volatility_20d_zsector,0.020406391
eps_yoy_growth,0.02036826
net_margin,0.02035335
eps_yoy_growth_zsector,0.019990759
operating_margin_zsector,0.019965462
pb_ratio_zsector,0.019678464
debt_equity,0.01960971
roic,0.019593049
roe_zsector,0.019591782
momentum_12m_zsector,0.019588534
sector_Retail-Wholesale,0.019581543
revenue_yoy_growth_zsector,0.019566339
ebitda_margin_zsector,0.019539079
quick_ratio_zsector,0.019320097
accruals_ratio,0.019258337
roic_zsector,0.019190082
operating_income_yoy_growth,0.019100469
roe,0.019024936
interest_coverage,0.018958328
gross_margin_zsector,0.018898427
eps,0.01885024
interest_coverage_zsector,0.018827053
net_margin_zsector,0.018689806
revenue_yoy_growth,0.018677864
current_ratio_zsector,0.018633831
gross_margin,0.01847319
current_ratio,0.01840096
sector_Industrial Products,0.017588582
sector_Transportation,0.01734907
debt_to_ebitda_zsector,0.01684681
sector_Computer And Technology,0.016606212
sector_Consumer Staples,0.013582146
sector_Business Services,0.013465618
sector_Medical,0.0118736345
consecutive_losses,0.009188067
sector_Aerospace,0.0
sector_Conglomerates,0.0
sector_Basic Materials,0.0
sector_Auto-Tires-Trucks,0.0
sector_Oils-Energy,0.0
sector_Finance,0.0
sector_Unknown,0.0
sector_Utilities,0.0
