,importance
sector_Utilities,0.033383682
sector_Computer And Technology,0.025589867
fcf_margin_zsector,0.024995193
capex_to_revenue,0.023035856
sector_Retail-Wholesale,0.022822468
roa,0.022350334
operating_margin,0.021832097
debt_to_ebitda,0.02109815
ev_to_ebitda_zsector,0.02097039
net_margin_zsector,0.020930523
roa_zsector,0.020838402
ebitda_margin_zsector,0.020838266
current_ratio,0.020744154
quick_ratio,0.020676633
roi_zsector,0.02024111
sector_Consumer Staples,0.02009629
operating_margin_zsector,0.019701658
debt_to_ebitda_zsector,0.019436201
roic,0.01930795
eps_yoy_growth,0.01899948
momentum_12m_zsector,0.018937685
debt_equity_zsector,0.018936094
revenue_yoy_growth,0.018582793
eps_yoy_growth_zsector,0.018406512
roe,0.01826452
pe_ratio_zsector,0.018046336
accruals_ratio,0.017993027
net_margin,0.017967619
roi,0.017941037
net_income_yoy_growth,0.01788715
current_ratio_zsector,0.017881041
revenue_yoy_growth_zsector,0.017844625
pb_ratio_zsector,0.017805891
net_income_yoy_growth_zsector,0.01748151
operating_income_yoy_growth,0.01742376
ebitda_margin,0.017398367
volatility_20d_zsector,0.0173282
gross_margin_zsector,0.017262295
roic_zsector,0.017246574
interest_coverage_zsector,0.0171826
roe_zsector,0.01700718
debt_equity,0.016957523
gross_margin,0.016920459
total_debt_yoy_growth,0.016877681
sector_Consumer Discretionary,0.016519872
quick_ratio_zsector,0.016502481
interest_coverage,0.016143402
sector_Oils-Energy,0.01596881
eps,0.015766345
fcf_yield_zsector,0.015264605
fcf_margin,0.011559586
sector_Business Services,0.011066752
sector_Construction,0.010504913
sector_Transportation,0.007234025
consecutive_losses,0.0
sector_Aerospace,0.0
sector_Conglomerates,0.0
sector_Basic Materials,0.0
sector_Auto-Tires-Trucks,0.0
sector_Medical,0.0
sector_Industrial Products,0.0
sector_Finance,0.0
sector_Unknown,0.0
