,importance
sector_Oils-Energy,0.023167564
sector_Medical,0.022405889
roa_zsector,0.021579701
operating_margin_zsector,0.021411987
net_margin_zsector,0.021195764
operating_income_yoy_growth,0.020563943
pe_ratio_zsector,0.020285739
quick_ratio_zsector,0.020221978
current_ratio,0.02017908
eps_yoy_growth,0.020168468
roe_zsector,0.020036554
debt_equity_zsector,0.020014707
net_income_yoy_growth,0.019878766
current_ratio_zsector,0.019781796
interest_coverage,0.019738222
net_margin,0.019724302
ev_to_ebitda_zsector,0.019561177
debt_to_ebitda_zsector,0.01944816
revenue_yoy_growth_zsector,0.019372752
gross_margin,0.019357892
ebitda_margin_zsector,0.019341834
accruals_ratio,0.019337134
eps_yoy_growth_zsector,0.019294137
pb_ratio_zsector,0.019282863
volatility_20d_zsector,0.01921227
revenue_yoy_growth,0.019134652
momentum_12m_zsector,0.019088311
roi_zsector,0.018989287
gross_margin_zsector,0.01893345
sector_Computer And Technology,0.018867293
ebitda_margin,0.018658537
roi,0.01853286
roa,0.018506354
operating_margin,0.018466739
roe,0.018463803
debt_equity,0.018460264
total_debt_yoy_growth,0.018392043
roic_zsector,0.018385284
net_income_yoy_growth_zsector,0.018301882
debt_to_ebitda,0.018289026
roic,0.018246392
fcf_margin,0.01796906
sector_Basic Materials,0.01792436
eps,0.017776418
interest_coverage_zsector,0.01776324
sector_Construction,0.017138623
fcf_margin_zsector,0.016943706
quick_ratio,0.016356286
fcf_yield_zsector,0.01597495
consecutive_losses,0.014824221
sector_Business Services,0.013045965
sector_Aerospace,0.0122646345
capex_to_revenue,0.011248523
sector_Transportation,0.0084911445
sector_Auto-Tires-Trucks,0.0
sector_Consumer Staples,0.0
sector_Consumer Discretionary,0.0
sector_Conglomerates,0.0
sector_Industrial Products,0.0
sector_Finance,0.0
sector_Retail-Wholesale,0.0
sector_Unknown,0.0
sector_Utilities,0.0
