,importance
sector_Finance,0.03441844
sector_Computer And Technology,0.022838008
roi_zsector,0.021323562
debt_to_ebitda_zsector,0.02123247
roa_zsector,0.020607231
interest_coverage_zsector,0.020422362
eps_yoy_growth,0.020380352
ebitda_margin,0.020312496
roi,0.020268125
quick_ratio_zsector,0.020186283
operating_margin_zsector,0.020180019
ebitda_margin_zsector,0.02012884
net_income_yoy_growth_zsector,0.01992313
roe_zsector,0.01991378
roe,0.019886116
roic_zsector,0.019881375
debt_equity,0.019831212
total_debt_yoy_growth,0.019756313
roic,0.019720776
pe_ratio_zsector,0.019719357
net_margin_zsector,0.019607369
accruals_ratio,0.01959128
revenue_yoy_growth_zsector,0.0195879
gross_margin_zsector,0.019491123
ev_to_ebitda_zsector,0.019442765
eps,0.019382909
net_margin,0.01937827
current_ratio_zsector,0.019297829
debt_to_ebitda,0.01928277
eps_yoy_growth_zsector,0.019129623
pb_ratio_zsector,0.0190652
interest_coverage,0.019064596
roa,0.01901683
momentum_12m_zsector,0.018995713
current_ratio,0.01888881
gross_margin,0.01881475
net_income_yoy_growth,0.01860411
revenue_yoy_growth,0.018457182
operating_income_yoy_growth,0.018287856
volatility_20d_zsector,0.01825052
quick_ratio,0.018161789
debt_equity_zsector,0.0180027
operating_margin,0.017528646
sector_Medical,0.01689971
consecutive_losses,0.016664058
sector_Consumer Discretionary,0.015102301
sector_Oils-Energy,0.015029431
fcf_yield_zsector,0.014700388
fcf_margin,0.014310261
capex_to_revenue,0.013630484
fcf_margin_zsector,0.013422211
sector_Auto-Tires-Trucks,0.012316542
sector_Industrial Products,0.011663798
fcf_yoy_growth,0.0
sector_Aerospace,0.0
sector_Basic Materials,0.0
sector_Consumer Staples,0.0
sector_Construction,0.0
sector_Conglomerates,0.0
sector_Business Services,0.0
sector_Retail-Wholesale,0.0
sector_Transportation,0.0
sector_Unknown,0.0
sector_Utilities,0.0
