,importance
sector_Computer And Technology,0.02817163
roa_zsector,0.025722798
sector_Consumer Staples,0.025436107
net_income_yoy_growth,0.025230827
operating_margin_zsector,0.025131632
net_margin_zsector,0.025130173
ev_to_ebitda_zsector,0.02502987
debt_equity_zsector,0.024865927
total_debt_yoy_growth,0.024712915
operating_margin,0.024665145
interest_coverage,0.02450414
current_ratio,0.023737598
roa,0.023213822
ebitda_margin,0.023206165
roic,0.023191744
debt_to_ebitda_zsector,0.02288115
roi_zsector,0.022730177
volatility_20d_zsector,0.022454698
operating_income_yoy_growth,0.022433756
accruals_ratio,0.022188967
quick_ratio,0.022088066
eps_yoy_growth_zsector,0.021964582
net_margin,0.021893255
pb_ratio_zsector,0.021801088
eps_yoy_growth,0.021663796
gross_margin,0.021522133
momentum_12m_zsector,0.02149363
current_ratio_zsector,0.021283884
gross_margin_zsector,0.021278242
quick_ratio_zsector,0.02115135
pe_ratio_zsector,0.021131253
ebitda_margin_zsector,0.020825429
debt_to_ebitda,0.020759283
interest_coverage_zsector,0.020558255
revenue_yoy_growth,0.020544324
roi,0.020534305
eps,0.020265413
roe_zsector,0.020222005
roic_zsector,0.020169435
revenue_yoy_growth_zsector,0.019861376
net_income_yoy_growth_zsector,0.019747674
debt_equity,0.019716414
roe,0.019670418
sector_Finance,0.018658211
sector_Medical,0.016556961
consecutive_losses,0.0
capex_to_revenue,0.0
fcf_margin,0.0
sector_Aerospace,0.0
sector_Business Services,0.0
sector_Conglomerates,0.0
sector_Basic Materials,0.0
sector_Auto-Tires-Trucks,0.0
sector_Consumer Discretionary,0.0
sector_Construction,0.0
sector_Industrial Products,0.0
sector_Oils-Energy,0.0
sector_Retail-Wholesale,0.0
sector_Transportation,0.0
sector_Unknown,0.0
sector_Utilities,0.0
