,importance
sector_Business Services,0.028599208
sector_Finance,0.02838477
operating_margin,0.02497027
debt_to_ebitda_zsector,0.023786528
net_margin_zsector,0.022633072
roic,0.022428682
sector_Oils-Energy,0.022332529
debt_to_ebitda,0.022267692
current_ratio,0.021996506
sector_Construction,0.021952257
pb_ratio_zsector,0.021898517
quick_ratio_zsector,0.021741768
revenue_yoy_growth_zsector,0.021682652
current_ratio_zsector,0.021536386
ev_to_ebitda_zsector,0.021385651
eps,0.021325098
momentum_12m_zsector,0.021145547
eps_yoy_growth,0.021144133
net_income_yoy_growth,0.021085085
roic_zsector,0.021057453
roe_zsector,0.02095511
ebitda_margin,0.020921035
roi_zsector,0.02088833
volatility_20d_zsector,0.020773096
net_margin,0.02075
debt_equity_zsector,0.020713622
roa,0.020693082
interest_coverage_zsector,0.020577239
ebitda_margin_zsector,0.020540597
operating_income_yoy_growth,0.02048548
net_income_yoy_growth_zsector,0.020273356
revenue_yoy_growth,0.020195981
roe,0.020121828
roa_zsector,0.019941876
accruals_ratio,0.019896736
gross_margin,0.019784527
eps_yoy_growth_zsector,0.019580102
roi,0.01944171
pe_ratio_zsector,0.019411767
operating_margin_zsector,0.019401513
total_debt_yoy_growth,0.019002803
gross_margin_zsector,0.018721705
debt_equity,0.01841208
interest_coverage,0.018124625
sector_Consumer Discretionary,0.018009424
quick_ratio,0.017632898
sector_Retail-Wholesale,0.015973907
consecutive_losses,0.015421782
fcf_margin_zsector,0.0
fcf_margin,0.0
capex_to_revenue,0.0
sector_Aerospace,0.0
fcf_yield_zsector,0.0
sector_Computer And Technology,0.0
sector_Auto-Tires-Trucks,0.0
sector_Consumer Staples,0.0
sector_Conglomerates,0.0
sector_Basic Materials,0.0
sector_Industrial Products,0.0
sector_Medical,0.0
sector_Transportation,0.0
sector_Unknown,0.0
sector_Utilities,0.0
