,importance
fcf_margin,0.028308816
accruals_ratio,0.025203828
eps_yoy_growth,0.025173806
debt_to_ebitda,0.024550917
interest_coverage,0.024379132
roa,0.023582641
net_margin_zsector,0.023534808
roic_zsector,0.023422576
net_income_yoy_growth,0.022874763
capex_to_revenue,0.022723293
roi,0.022671431
eps_yoy_growth_zsector,0.022637513
operating_income_yoy_growth,0.022411335
sector_Finance,0.02240304
momentum_12m_zsector,0.022118978
ebitda_margin,0.022110555
roe_zsector,0.022035843
roic,0.021838773
ebitda_margin_zsector,0.02166408
pb_ratio_zsector,0.021406386
gross_margin,0.021204608
debt_to_ebitda_zsector,0.02119549
roa_zsector,0.021077199
interest_coverage_zsector,0.02096056
operating_margin,0.020794204
gross_margin_zsector,0.020793231
eps,0.020470915
net_income_yoy_growth_zsector,0.019995552
roi_zsector,0.019961722
roe,0.019927569
current_ratio_zsector,0.019906921
current_ratio,0.01984874
pe_ratio_zsector,0.01973721
sector_Computer And Technology,0.019714909
volatility_20d_zsector,0.019512646
fcf_yield_zsector,0.019327397
quick_ratio,0.019111276
debt_equity_zsector,0.01905477
total_debt_yoy_growth,0.018796772
debt_equity,0.018759347
quick_ratio_zsector,0.018700218
revenue_yoy_growth_zsector,0.018207882
fcf_margin_zsector,0.018088758
ev_to_ebitda_zsector,0.018002402
operating_margin_zsector,0.017861629
revenue_yoy_growth,0.017711466
net_margin,0.017616112
sector_Medical,0.008607961
fcf_yoy_growth,0.0
consecutive_losses,0.0
sector_Aerospace,0.0
sector_Auto-Tires-Trucks,0.0
sector_Conglomerates,0.0
sector_Construction,0.0
sector_Basic Materials,0.0
sector_Business Services,0.0
sector_Consumer Staples,0.0
sector_Consumer Discretionary,0.0
sector_Industrial Products,0.0
sector_Oils-Energy,0.0
sector_Retail-Wholesale,0.0
sector_Transportation,0.0
sector_Unknown,0.0
sector_Utilities,0.0
