,importance
sector_Finance,0.05344272
momentum_12m_zsector,0.030654142
sector_Transportation,0.030513836
sector_Medical,0.023339707
debt_to_ebitda_zsector,0.022066776
quick_ratio,0.021666706
net_margin,0.021162981
volatility_20d_zsector,0.020757584
sector_Consumer Discretionary,0.02030717
revenue_yoy_growth,0.02029704
eps_yoy_growth,0.02014634
eps_yoy_growth_zsector,0.020069478
net_income_yoy_growth,0.020056188
revenue_yoy_growth_zsector,0.019947154
interest_coverage,0.019921442
roa,0.019919235
roi_zsector,0.019874245
net_margin_zsector,0.019831888
debt_to_ebitda,0.019751493
operating_margin,0.019743094
sector_Oils-Energy,0.019237133
consecutive_losses,0.019193282
accruals_ratio,0.01917486
net_income_yoy_growth_zsector,0.019075213
operating_income_yoy_growth,0.01876493
current_ratio,0.01867915
ev_to_ebitda_zsector,0.018656187
gross_margin,0.018652964
roi,0.018588379
roic,0.018455172
debt_equity,0.018299455
roe,0.018276518
quick_ratio_zsector,0.018012967
pb_ratio_zsector,0.017966904
operating_margin_zsector,0.01796446
roic_zsector,0.017937234
ebitda_margin,0.017736522
gross_margin_zsector,0.017626159
total_debt_yoy_growth,0.017606195
eps,0.017512081
ebitda_margin_zsector,0.017503774
roe_zsector,0.01739595
pe_ratio_zsector,0.017377147
current_ratio_zsector,0.017270021
interest_coverage_zsector,0.017204989
roa_zsector,0.017114919
sector_Utilities,0.016432602
debt_equity_zsector,0.016383782
sector_Computer And Technology,0.015174933
sector_Retail-Wholesale,0.008773551
sector_Business Services,0.0084834425
sector_Aerospace,0.0
sector_Consumer Staples,0.0
sector_Conglomerates,0.0
sector_Auto-Tires-Trucks,0.0
sector_Basic Materials,0.0
sector_Construction,0.0
sector_Industrial Products,0.0
sector_Unknown,0.0
