,importance
sector_Business Services,0.031411614
sector_Computer And Technology,0.028985769
sector_Medical,0.026020221
sector_Utilities,0.022468846
sector_Consumer Staples,0.022308247
sector_Oils-Energy,0.021713763
operating_income_yoy_growth,0.021495681
roi_zsector,0.021226557
eps,0.021184694
roa_zsector,0.020993266
ev_to_ebitda_zsector,0.020979108
operating_margin,0.020881137
interest_coverage_zsector,0.020869019
volatility_20d_zsector,0.020850923
quick_ratio,0.020593261
current_ratio_zsector,0.02043691
ebitda_margin,0.02034966
eps_yoy_growth_zsector,0.020223653
accruals_ratio,0.02008061
momentum_12m_zsector,0.020067848
gross_margin,0.020028306
debt_to_ebitda,0.020025712
operating_margin_zsector,0.019955056
roi,0.019928595
roa,0.01990913
net_margin,0.019677779
current_ratio,0.01953619
interest_coverage,0.019474661
pb_ratio_zsector,0.019403597
gross_margin_zsector,0.01935305
net_margin_zsector,0.019204406
net_income_yoy_growth,0.019202644
pe_ratio_zsector,0.01905078
quick_ratio_zsector,0.019031083
revenue_yoy_growth_zsector,0.018985083
debt_to_ebitda_zsector,0.018936045
total_debt_yoy_growth,0.018768016
revenue_yoy_growth,0.018737609
eps_yoy_growth,0.018687442
roic_zsector,0.018602746
roe,0.018525684
roe_zsector,0.018366668
sector_Construction,0.018333444
debt_equity_zsector,0.018277084
net_income_yoy_growth_zsector,0.01824977
ebitda_margin_zsector,0.01806649
debt_equity,0.0177406
roic,0.017485518
sector_Basic Materials,0.01341525
consecutive_losses,0.011900752
fcf_margin,0.0
capex_to_revenue,0.0
sector_Aerospace,0.0
sector_Consumer Discretionary,0.0
sector_Conglomerates,0.0
sector_Auto-Tires-Trucks,0.0
sector_Industrial Products,0.0
sector_Finance,0.0
sector_Retail-Wholesale,0.0
sector_Transportation,0.0
sector_Unknown,0.0
