,importance
ev_to_ebitda_zsector,0.028443532
debt_to_ebitda_zsector,0.027993722
ebitda_margin_zsector,0.026419768
ebitda_margin,0.0251079
roa,0.025043095
operating_income_yoy_growth,0.024885146
operating_margin_zsector,0.024865996
debt_to_ebitda,0.024327885
interest_coverage_zsector,0.023998687
eps_yoy_growth_zsector,0.02398312
eps_yoy_growth,0.023903906
interest_coverage,0.023833027
net_margin_zsector,0.023657281
gross_margin_zsector,0.023607317
roic,0.023587467
net_income_yoy_growth_zsector,0.023417579
quick_ratio,0.023412501
roi,0.023191815
debt_equity_zsector,0.023079347
sector_Industrial Products,0.023050597
revenue_yoy_growth_zsector,0.022946931
debt_equity,0.022844318
revenue_yoy_growth,0.022782827
roa_zsector,0.022537462
net_margin,0.0221906
current_ratio,0.022072062
total_debt_yoy_growth,0.022028297
quick_ratio_zsector,0.022005372
roi_zsector,0.021863973
net_income_yoy_growth,0.021855114
operating_margin,0.02182107
volatility_20d_zsector,0.021659855
accruals_ratio,0.021579938
eps,0.021386247
roe_zsector,0.021210903
momentum_12m_zsector,0.021154687
roe,0.021002388
pb_ratio_zsector,0.020591643
roic_zsector,0.02043822
pe_ratio_zsector,0.020050777
current_ratio_zsector,0.019735945
gross_margin,0.019538643
sector_Construction,0.0154963825
sector_Consumer Discretionary,0.01173276
sector_Computer And Technology,0.009663859
consecutive_losses,0.0
sector_Aerospace,0.0
sector_Business Services,0.0
sector_Basic Materials,0.0
sector_Conglomerates,0.0
sector_Auto-Tires-Trucks,0.0
sector_Consumer Staples,0.0
sector_Finance,0.0
sector_Medical,0.0
sector_Oils-Energy,0.0
sector_Retail-Wholesale,0.0
sector_Transportation,0.0
sector_Unknown,0.0
sector_Utilities,0.0
