,importance
consecutive_losses,0.026253842
sector_Business Services,0.024705634
ebitda_margin,0.023284735
momentum_12m_zsector,0.022622384
net_income_yoy_growth,0.0220728
quick_ratio,0.022055697
current_ratio,0.022008039
sector_Computer And Technology,0.021597376
gross_margin_zsector,0.021332605
roe,0.021330649
roic,0.021269253
roi,0.021259973
net_margin,0.021164432
revenue_yoy_growth,0.021093426
eps_yoy_growth,0.020962425
sector_Consumer Discretionary,0.02093814
roa_zsector,0.02079939
roe_zsector,0.020741304
accruals_ratio,0.020695832
eps_yoy_growth_zsector,0.020667601
operating_margin_zsector,0.020595253
roa,0.020534068
debt_to_ebitda,0.020418257
operating_income_yoy_growth,0.020393329
debt_equity_zsector,0.020284832
revenue_yoy_growth_zsector,0.020271912
eps,0.020223523
total_debt_yoy_growth,0.020073872
debt_to_ebitda_zsector,0.020016061
ebitda_margin_zsector,0.01996508
pb_ratio_zsector,0.019725133
pe_ratio_zsector,0.01971231
net_income_yoy_growth_zsector,0.01966455
operating_margin,0.019555777
net_margin_zsector,0.019350568
volatility_20d_zsector,0.019340388
roi_zsector,0.019335404
current_ratio_zsector,0.019204905
interest_coverage_zsector,0.019133266
roic_zsector,0.019127524
quick_ratio_zsector,0.019077625
interest_coverage,0.018593278
debt_equity,0.018512312
sector_Finance,0.018148996
gross_margin,0.01803516
ev_to_ebitda_zsector,0.017978046
sector_Transportation,0.016812634
sector_Oils-Energy,0.013274471
sector_Consumer Staples,0.013099314
sector_Industrial Products,0.012686641
sector_Aerospace,0.0
sector_Conglomerates,0.0
sector_Construction,0.0
sector_Basic Materials,0.0
sector_Auto-Tires-Trucks,0.0
sector_Medical,0.0
sector_Retail-Wholesale,0.0
sector_Unknown,0.0
sector_Utilities,0.0
