,importance
sector_Computer And Technology,0.05240882
sector_Industrial Products,0.04109728
momentum_12m_zsector,0.034249052
sector_Consumer Staples,0.028743558
volatility_20d_zsector,0.024344983
roic,0.024144242
ebitda_margin,0.023880942
roic_zsector,0.022179877
sector_Aerospace,0.022005726
revenue_yoy_growth_zsector,0.021934524
operating_income_yoy_growth,0.021563703
gross_margin,0.021280969
ev_to_ebitda_zsector,0.021233032
sector_Consumer Discretionary,0.020766407
eps_yoy_growth,0.020648763
eps,0.020540176
roe,0.020033158
interest_coverage,0.019889778
net_margin,0.01962036
roa_zsector,0.019567108
ebitda_margin_zsector,0.019565815
debt_to_ebitda,0.019551545
operating_margin,0.019358907
current_ratio_zsector,0.019264732
interest_coverage_zsector,0.019165343
revenue_yoy_growth,0.018967688
pe_ratio_zsector,0.018932812
debt_to_ebitda_zsector,0.018707583
pb_ratio_zsector,0.018683156
net_income_yoy_growth_zsector,0.01867329
roa,0.018601647
eps_yoy_growth_zsector,0.018405903
roe_zsector,0.018394664
net_margin_zsector,0.018294802
current_ratio,0.018165909
roi,0.017901767
gross_margin_zsector,0.017898742
roi_zsector,0.01743006
debt_equity,0.017397193
total_debt_yoy_growth,0.017260047
accruals_ratio,0.017216083
net_income_yoy_growth,0.017155677
quick_ratio,0.017030334
debt_equity_zsector,0.016018039
sector_Business Services,0.015884403
operating_margin_zsector,0.01584076
quick_ratio_zsector,0.015543362
sector_Medical,0.008198811
sector_Construction,0.0063584805
consecutive_losses,0.0
sector_Basic Materials,0.0
sector_Conglomerates,0.0
sector_Auto-Tires-Trucks,0.0
sector_Finance,0.0
sector_Oils-Energy,0.0
sector_Retail-Wholesale,0.0
sector_Transportation,0.0
sector_Unknown,0.0
sector_Utilities,0.0
