,importance
sector_Transportation,0.041457567
sector_Consumer Discretionary,0.025858149
roi_zsector,0.02435446
roa,0.022582522
roic,0.021712316
interest_coverage,0.021595133
current_ratio,0.021324549
ev_to_ebitda_zsector,0.021223394
operating_margin_zsector,0.021006351
net_income_yoy_growth_zsector,0.021001227
volatility_20d_zsector,0.020880762
operating_income_yoy_growth,0.020871647
roe,0.020855462
roi,0.020810591
operating_margin,0.020479335
total_debt_yoy_growth,0.02045374
revenue_yoy_growth,0.02042982
current_ratio_zsector,0.020332405
net_margin,0.02022592
accruals_ratio,0.020224247
quick_ratio_zsector,0.020082429
net_margin_zsector,0.02007545
ebitda_margin,0.019945925
roic_zsector,0.019896077
debt_equity_zsector,0.01983247
eps,0.019400224
eps_yoy_growth_zsector,0.019362515
gross_margin_zsector,0.019261487
eps_yoy_growth,0.019247403
quick_ratio,0.019195773
debt_equity,0.019186435
net_income_yoy_growth,0.019152507
momentum_12m_zsector,0.019116811
debt_to_ebitda_zsector,0.019025607
interest_coverage_zsector,0.01897177
sector_Retail-Wholesale,0.018880306
roa_zsector,0.018823663
gross_margin,0.018768448
debt_to_ebitda,0.018675203
roe_zsector,0.01861437
revenue_yoy_growth_zsector,0.018585004
pe_ratio_zsector,0.018348875
pb_ratio_zsector,0.018264566
ebitda_margin_zsector,0.017916994
sector_Basic Materials,0.017882887
sector_Finance,0.017736098
sector_Consumer Staples,0.013998969
sector_Oils-Energy,0.0129953055
sector_Computer And Technology,0.010940025
sector_Construction,0.010662687
sector_Medical,0.009474121
consecutive_losses,0.0
sector_Aerospace,0.0
sector_Auto-Tires-Trucks,0.0
sector_Business Services,0.0
sector_Conglomerates,0.0
sector_Industrial Products,0.0
sector_Unknown,0.0
sector_Utilities,0.0
