,importance
sector_Oils-Energy,0.0440925
sector_Computer And Technology,0.04249239
momentum_12m_zsector,0.034358002
sector_Business Services,0.028825745
sector_Consumer Discretionary,0.02728844
volatility_20d_zsector,0.024955906
roa,0.022536153
net_income_yoy_growth_zsector,0.022241117
sector_Aerospace,0.02189488
sector_Consumer Staples,0.021707293
operating_income_yoy_growth,0.021463523
interest_coverage,0.021140985
debt_to_ebitda_zsector,0.02060284
quick_ratio,0.020600278
ebitda_margin_zsector,0.020510413
operating_margin_zsector,0.02048203
accruals_ratio,0.019964444
sector_Medical,0.019734265
net_margin_zsector,0.019668397
roa_zsector,0.01958489
ebitda_margin,0.01923497
net_income_yoy_growth,0.018993653
revenue_yoy_growth_zsector,0.018745057
eps,0.018616222
current_ratio,0.018503176
roe,0.018477267
quick_ratio_zsector,0.018470014
revenue_yoy_growth,0.01819583
total_debt_yoy_growth,0.018105395
roe_zsector,0.018007021
ev_to_ebitda_zsector,0.017896717
gross_margin,0.017873246
current_ratio_zsector,0.01770185
pb_ratio_zsector,0.017592678
pe_ratio_zsector,0.017497841
roic,0.01740361
roi,0.017285686
net_margin,0.017149445
debt_equity_zsector,0.0170458
roic_zsector,0.017030379
operating_margin,0.016951708
debt_equity,0.016949369
debt_to_ebitda,0.016846623
gross_margin_zsector,0.01682227
interest_coverage_zsector,0.016784163
eps_yoy_growth_zsector,0.016720437
eps_yoy_growth,0.016661264
roi_zsector,0.015932417
sector_Finance,0.012361341
consecutive_losses,0.0
sector_Auto-Tires-Trucks,0.0
sector_Conglomerates,0.0
sector_Construction,0.0
sector_Basic Materials,0.0
sector_Industrial Products,0.0
sector_Retail-Wholesale,0.0
sector_Transportation,0.0
sector_Unknown,0.0
sector_Utilities,0.0
