,importance
ebitda_margin,0.022271492
operating_margin,0.02220769
revenue_yoy_growth_zsector,0.021947207
eps_yoy_growth_zsector,0.021623032
current_ratio_zsector,0.021610873
roi,0.021595394
debt_to_ebitda_zsector,0.02154548
debt_to_ebitda,0.02121742
eps,0.021119924
eps_yoy_growth,0.020954054
current_ratio,0.020941745
interest_coverage,0.02072685
roa_zsector,0.020652346
volatility_20d_zsector,0.020584514
operating_income_yoy_growth,0.020533966
operating_margin_zsector,0.02031546
net_margin,0.020250749
sector_Construction,0.020172505
momentum_12m_zsector,0.020083003
interest_coverage_zsector,0.020050662
gross_margin,0.020007676
net_income_yoy_growth,0.01998487
roe_zsector,0.019976707
roic_zsector,0.019950658
gross_margin_zsector,0.01988794
net_margin_zsector,0.019862292
sector_Finance,0.019831982
accruals_ratio,0.019820414
ev_to_ebitda_zsector,0.019762725
roic,0.019703006
debt_equity_zsector,0.019698739
total_debt_yoy_growth,0.01962404
net_income_yoy_growth_zsector,0.019587383
roa,0.019311933
revenue_yoy_growth,0.019039309
quick_ratio_zsector,0.019036764
ebitda_margin_zsector,0.019004736
roi_zsector,0.018950524
roe,0.018947465
sector_Consumer Staples,0.018761344
quick_ratio,0.018667443
pb_ratio_zsector,0.018515749
consecutive_losses,0.018421328
pe_ratio_zsector,0.018357687
debt_equity,0.017927092
sector_Consumer Discretionary,0.017417941
capex_to_revenue,0.017365418
sector_Business Services,0.016902678
sector_Medical,0.012854078
fcf_margin_zsector,0.0119659295
fcf_yield_zsector,0.010823691
sector_Computer And Technology,0.009626016
fcf_margin,0.0
sector_Aerospace,0.0
sector_Basic Materials,0.0
sector_Conglomerates,0.0
sector_Auto-Tires-Trucks,0.0
sector_Industrial Products,0.0
sector_Oils-Energy,0.0
sector_Retail-Wholesale,0.0
sector_Transportation,0.0
sector_Unknown,0.0
sector_Utilities,0.0
