,importance
momentum_12m_zsector,0.03463517
sector_Oils-Energy,0.033119347
sector_Finance,0.032560967
sector_Computer And Technology,0.031239871
sector_Medical,0.027174786
ebitda_margin_zsector,0.023058763
roa,0.022400912
net_income_yoy_growth,0.022222295
eps_yoy_growth_zsector,0.022137161
eps_yoy_growth,0.021898203
quick_ratio_zsector,0.02171417
accruals_ratio,0.021239813
sector_Retail-Wholesale,0.020881793
debt_to_ebitda_zsector,0.020659242
pe_ratio_zsector,0.020639151
operating_income_yoy_growth,0.020423543
current_ratio,0.020190509
volatility_20d_zsector,0.020171417
roic,0.02010671
roi,0.019888518
gross_margin,0.019867925
net_margin,0.019793812
revenue_yoy_growth,0.019749025
revenue_yoy_growth_zsector,0.019662077
debt_equity_zsector,0.019630775
net_margin_zsector,0.019606618
net_income_yoy_growth_zsector,0.019576585
ev_to_ebitda_zsector,0.019573484
roe_zsector,0.019530343
roi_zsector,0.018993234
operating_margin,0.018965475
interest_coverage,0.018912906
debt_to_ebitda,0.018873535
eps,0.018846363
gross_margin_zsector,0.01883834
roic_zsector,0.018781174
total_debt_yoy_growth,0.018598733
pb_ratio_zsector,0.018558798
quick_ratio,0.018535916
current_ratio_zsector,0.018527946
roa_zsector,0.018452315
roe,0.018391404
operating_margin_zsector,0.018388078
ebitda_margin,0.017564474
interest_coverage_zsector,0.017143382
sector_Consumer Staples,0.017057821
debt_equity,0.016678203
consecutive_losses,0.016538974
sector_Aerospace,0.0
sector_Basic Materials,0.0
sector_Auto-Tires-Trucks,0.0
sector_Consumer Discretionary,0.0
sector_Construction,0.0
sector_Conglomerates,0.0
sector_Business Services,0.0
sector_Industrial Products,0.0
sector_Transportation,0.0
sector_Unknown,0.0
sector_Utilities,0.0
