,importance
sector_Medical,0.025909979
sector_Transportation,0.02403213
sector_Oils-Energy,0.02327224
sector_Industrial Products,0.02294229
sector_Retail-Wholesale,0.022237211
sector_Aerospace,0.02212331
roa,0.021435939
sector_Basic Materials,0.021093456
ebitda_margin_zsector,0.02100555
net_margin,0.020927943
eps_yoy_growth_zsector,0.020522743
debt_to_ebitda_zsector,0.020347482
current_ratio,0.020293495
roe_zsector,0.020243622
operating_income_yoy_growth,0.0201626
pe_ratio_zsector,0.020057565
roe,0.02002822
net_income_yoy_growth,0.01996258
debt_equity_zsector,0.019950617
eps_yoy_growth,0.019932924
quick_ratio_zsector,0.019930752
gross_margin_zsector,0.019928401
accruals_ratio,0.019621672
debt_equity,0.019617543
roa_zsector,0.01957276
interest_coverage_zsector,0.019404346
ev_to_ebitda_zsector,0.019386511
current_ratio_zsector,0.019321736
revenue_yoy_growth_zsector,0.019319288
eps,0.019314485
roic,0.019217491
total_debt_yoy_growth,0.019196125
operating_margin,0.019150736
roi,0.019133285
volatility_20d_zsector,0.019117577
debt_to_ebitda,0.019099573
revenue_yoy_growth,0.019070951
operating_margin_zsector,0.018997867
momentum_12m_zsector,0.018682653
roic_zsector,0.018560592
roi_zsector,0.018546944
net_income_yoy_growth_zsector,0.018408151
interest_coverage,0.01832273
gross_margin,0.018148666
pb_ratio_zsector,0.018091438
quick_ratio,0.018008512
net_margin_zsector,0.017706
ebitda_margin,0.017397068
sector_Consumer Discretionary,0.016163556
consecutive_losses,0.015265388
sector_Computer And Technology,0.011815382
fcf_margin_zsector,0.0
capex_to_revenue,0.0
fcf_margin,0.0
fcf_yield_zsector,0.0
sector_Consumer Staples,0.0
sector_Construction,0.0
sector_Conglomerates,0.0
sector_Business Services,0.0
sector_Auto-Tires-Trucks,0.0
sector_Finance,0.0
sector_Unknown,0.0
sector_Utilities,0.0
