,importance
consecutive_losses,0.024665175
sector_Consumer Discretionary,0.02262094
debt_to_ebitda,0.021345852
sector_Computer And Technology,0.020560794
sector_Medical,0.020358277
ev_to_ebitda_zsector,0.020262646
debt_to_ebitda_zsector,0.020186841
net_margin_zsector,0.020079335
roa_zsector,0.019870816
net_income_yoy_growth,0.019575337
operating_margin,0.019462934
roa,0.019345758
sector_Consumer Staples,0.01933016
roi_zsector,0.019219631
roe,0.01918256
pe_ratio_zsector,0.019114451
current_ratio_zsector,0.019052591
roic_zsector,0.018910535
roe_zsector,0.018898854
roi,0.0188874
gross_margin_zsector,0.018807001
ebitda_margin,0.018705163
accruals_ratio,0.018644461
total_debt_yoy_growth,0.01859688
interest_coverage_zsector,0.018559279
pb_ratio_zsector,0.018545909
eps_yoy_growth,0.018539086
eps,0.01851554
revenue_yoy_growth_zsector,0.018501375
interest_coverage,0.018436315
sector_Transportation,0.018407112
fcf_margin,0.018401876
debt_equity,0.018381335
operating_income_yoy_growth,0.018181833
revenue_yoy_growth,0.018117184
eps_yoy_growth_zsector,0.018064683
net_margin,0.017974636
operating_margin_zsector,0.017741147
roic,0.017733425
current_ratio,0.017647801
debt_equity_zsector,0.017592892
net_income_yoy_growth_zsector,0.017579503
momentum_12m_zsector,0.017441522
ebitda_margin_zsector,0.017376719
volatility_20d_zsector,0.01724149
quick_ratio,0.017056115
fcf_yield_zsector,0.016771961
gross_margin,0.016737323
quick_ratio_zsector,0.016704433
capex_to_revenue,0.01641799
fcf_margin_zsector,0.016024489
sector_Business Services,0.015655724
sector_Retail-Wholesale,0.015068845
sector_Oils-Energy,0.014898046
sector_Aerospace,0.0
sector_Conglomerates,0.0
sector_Construction,0.0
sector_Basic Materials,0.0
sector_Auto-Tires-Trucks,0.0
sector_Finance,0.0
sector_Industrial Products,0.0
sector_Unknown,0.0
sector_Utilities,0.0
