,importance
sector_Consumer Staples,0.048231557
sector_Finance,0.029893924
ev_to_ebitda_zsector,0.02806888
quick_ratio,0.025541814
net_income_yoy_growth,0.025417836
roic,0.024638994
roi_zsector,0.02412085
operating_margin,0.023360787
debt_to_ebitda,0.022599086
eps_yoy_growth_zsector,0.02258778
accruals_ratio,0.022273123
operating_margin_zsector,0.02208688
roa_zsector,0.02205844
total_debt_yoy_growth,0.021927452
current_ratio_zsector,0.021764275
eps_yoy_growth,0.021711385
quick_ratio_zsector,0.02150417
pe_ratio_zsector,0.021494081
roi,0.021490691
current_ratio,0.02144653
roic_zsector,0.021329118
interest_coverage,0.021126091
net_margin_zsector,0.021085303
revenue_yoy_growth,0.021022465
debt_equity,0.020941965
debt_to_ebitda_zsector,0.02074313
sector_Computer And Technology,0.020741595
ebitda_margin_zsector,0.020626035
eps,0.020573964
gross_margin_zsector,0.020418523
pb_ratio_zsector,0.020379514
roa,0.020135053
momentum_12m_zsector,0.020069344
volatility_20d_zsector,0.019962683
revenue_yoy_growth_zsector,0.019606285
roe_zsector,0.019333972
net_income_yoy_growth_zsector,0.01921989
operating_income_yoy_growth,0.019109288
interest_coverage_zsector,0.019069918
net_margin,0.018710414
roe,0.018613813
ebitda_margin,0.0182968
debt_equity_zsector,0.018141177
gross_margin,0.017630437
sector_Business Services,0.012660639
sector_Medical,0.012513352
sector_Retail-Wholesale,0.0057207253
consecutive_losses,0.0
sector_Aerospace,0.0
sector_Auto-Tires-Trucks,0.0
sector_Basic Materials,0.0
sector_Consumer Discretionary,0.0
sector_Construction,0.0
sector_Conglomerates,0.0
sector_Industrial Products,0.0
sector_Oils-Energy,0.0
sector_Transportation,0.0
sector_Unknown,0.0
sector_Utilities,0.0
