,importance
sector_Consumer Staples,0.035938766
sector_Finance,0.029236332
momentum_12m_zsector,0.026219068
gross_margin,0.024669576
sector_Oils-Energy,0.024397993
quick_ratio,0.024087338
net_income_yoy_growth,0.023684904
volatility_20d_zsector,0.023577249
debt_to_ebitda,0.023481935
operating_margin,0.023443133
quick_ratio_zsector,0.023392841
roa,0.023184054
interest_coverage,0.022338217
ev_to_ebitda_zsector,0.022226648
revenue_yoy_growth,0.021748977
debt_equity,0.02164539
eps_yoy_growth,0.021606635
revenue_yoy_growth_zsector,0.021583648
roi,0.02137615
net_margin,0.021351553
roic_zsector,0.021246925
roi_zsector,0.021216279
operating_margin_zsector,0.020725917
consecutive_losses,0.02051138
current_ratio_zsector,0.020490937
debt_to_ebitda_zsector,0.020238405
roe_zsector,0.020094926
pe_ratio_zsector,0.020086873
roe,0.020002715
operating_income_yoy_growth,0.019948633
eps,0.0199135
total_debt_yoy_growth,0.019715842
interest_coverage_zsector,0.019707493
pb_ratio_zsector,0.01967627
eps_yoy_growth_zsector,0.01959386
accruals_ratio,0.01958884
roic,0.01953193
gross_margin_zsector,0.019496644
current_ratio,0.01945422
net_margin_zsector,0.019316241
debt_equity_zsector,0.019297892
roa_zsector,0.019262558
ebitda_margin,0.019141242
net_income_yoy_growth_zsector,0.018533343
ebitda_margin_zsector,0.017668517
sector_Computer And Technology,0.013178481
sector_Consumer Discretionary,0.013169689
sector_Aerospace,0.0
sector_Basic Materials,0.0
sector_Business Services,0.0
sector_Auto-Tires-Trucks,0.0
sector_Conglomerates,0.0
sector_Construction,0.0
sector_Industrial Products,0.0
sector_Medical,0.0
sector_Retail-Wholesale,0.0
sector_Transportation,0.0
sector_Unknown,0.0
sector_Utilities,0.0
