,importance
sector_Business Services,0.047348097
sector_Consumer Discretionary,0.038677618
sector_Oils-Energy,0.031664863
sector_Retail-Wholesale,0.0296
sector_Medical,0.026179707
sector_Computer And Technology,0.022259744
momentum_12m_zsector,0.022004107
ebitda_margin_zsector,0.021692673
operating_margin,0.02151496
ebitda_margin,0.020927543
eps_yoy_growth,0.020887084
ev_to_ebitda_zsector,0.020741684
roa,0.020393297
volatility_20d_zsector,0.019810496
net_income_yoy_growth_zsector,0.01956746
eps,0.019566316
roa_zsector,0.019370114
pb_ratio_zsector,0.01896865
net_margin,0.018927619
revenue_yoy_growth_zsector,0.018900461
debt_to_ebitda_zsector,0.018823516
quick_ratio_zsector,0.018772976
quick_ratio,0.018765997
current_ratio_zsector,0.018591333
interest_coverage,0.018488377
current_ratio,0.018415052
pe_ratio_zsector,0.018327188
operating_income_yoy_growth,0.018324003
interest_coverage_zsector,0.01828092
operating_margin_zsector,0.018192677
roic,0.018127944
eps_yoy_growth_zsector,0.018092027
total_debt_yoy_growth,0.017980346
roe_zsector,0.017842479
consecutive_losses,0.017771306
debt_to_ebitda,0.017766317
net_income_yoy_growth,0.017713116
accruals_ratio,0.01770808
net_margin_zsector,0.01727896
revenue_yoy_growth,0.017248217
roe,0.016941534
debt_equity_zsector,0.016794903
roi_zsector,0.01656103
gross_margin_zsector,0.016432213
roi,0.016338654
roic_zsector,0.016256966
sector_Consumer Staples,0.016242111
debt_equity,0.015578776
gross_margin,0.014849283
sector_Finance,0.012491262
sector_Aerospace,0.0
sector_Conglomerates,0.0
sector_Construction,0.0
sector_Basic Materials,0.0
sector_Auto-Tires-Trucks,0.0
sector_Industrial Products,0.0
sector_Transportation,0.0
sector_Unknown,0.0
sector_Utilities,0.0
