,importance
sector_Medical,0.023048462
capex_to_revenue,0.020847203
eps_yoy_growth,0.020624796
roic,0.02039009
roa,0.020355659
roe,0.020342065
quick_ratio_zsector,0.020278322
gross_margin_zsector,0.0201863
operating_margin,0.020140326
eps_yoy_growth_zsector,0.02006456
net_income_yoy_growth_zsector,0.01985703
revenue_yoy_growth,0.019833036
ev_to_ebitda_zsector,0.019819243
debt_equity,0.019699052
debt_equity_zsector,0.019670717
net_margin_zsector,0.019656667
quick_ratio,0.01950301
accruals_ratio,0.019485032
debt_to_ebitda,0.019465389
roa_zsector,0.019459952
eps,0.019457256
pb_ratio_zsector,0.019360505
operating_margin_zsector,0.019295057
fcf_margin,0.019214515
net_margin,0.019111874
net_income_yoy_growth,0.019106483
total_debt_yoy_growth,0.019062951
pe_ratio_zsector,0.018908931
ebitda_margin_zsector,0.018855806
operating_income_yoy_growth,0.018794587
current_ratio_zsector,0.018761791
current_ratio,0.018709576
roi_zsector,0.01870794
ebitda_margin,0.01864243
revenue_yoy_growth_zsector,0.018582838
interest_coverage_zsector,0.018364718
interest_coverage,0.018339097
volatility_20d_zsector,0.018272927
momentum_12m_zsector,0.018263679
gross_margin,0.018234711
roi,0.018210815
roe_zsector,0.018099792
sector_Transportation,0.018062554
debt_to_ebitda_zsector,0.01772619
roic_zsector,0.016779626
consecutive_losses,0.016338523
sector_Consumer Staples,0.015661724
sector_Computer And Technology,0.015060064
sector_Finance,0.014237102
fcf_margin_zsector,0.014145109
sector_Oils-Energy,0.013550244
sector_Conglomerates,0.013050093
fcf_yield_zsector,0.01086785
sector_Industrial Products,0.010828712
sector_Aerospace,0.008607062
fcf_yoy_growth,0.0
sector_Consumer Discretionary,0.0
sector_Construction,0.0
sector_Basic Materials,0.0
sector_Business Services,0.0
sector_Auto-Tires-Trucks,0.0
sector_Retail-Wholesale,0.0
sector_Unknown,0.0
sector_Utilities,0.0
