,importance
fcf_margin,0.02886909
fcf_margin_zsector,0.027102992
debt_to_ebitda,0.026638325
debt_equity_zsector,0.026169108
debt_equity,0.025277227
net_margin_zsector,0.024865793
debt_to_ebitda_zsector,0.024784721
fcf_yield_zsector,0.024286726
net_margin,0.024109293
ebitda_margin_zsector,0.023742175
net_income_yoy_growth,0.02361698
pb_ratio_zsector,0.023244498
operating_margin,0.023214199
eps_yoy_growth,0.02308509
revenue_yoy_growth,0.022638265
sector_Computer And Technology,0.02251742
current_ratio_zsector,0.022509504
roic_zsector,0.022325177
operating_margin_zsector,0.022050945
operating_income_yoy_growth,0.02159611
roe_zsector,0.021342237
roic,0.02089687
accruals_ratio,0.020884894
revenue_yoy_growth_zsector,0.020797938
interest_coverage_zsector,0.02050548
volatility_20d_zsector,0.020459168
net_income_yoy_growth_zsector,0.020118592
eps_yoy_growth_zsector,0.01995611
gross_margin_zsector,0.019941542
quick_ratio_zsector,0.019904198
current_ratio,0.019762069
roi_zsector,0.019685443
roi,0.019659331
momentum_12m_zsector,0.019193226
pe_ratio_zsector,0.01911636
roa,0.01880896
ev_to_ebitda_zsector,0.018802077
roe,0.018630989
interest_coverage,0.01861565
roa_zsector,0.018439908
ebitda_margin,0.018436382
gross_margin,0.018346839
total_debt_yoy_growth,0.018157097
quick_ratio,0.017667135
eps,0.016028183
sector_Construction,0.0145709105
sector_Business Services,0.010334052
sector_Medical,0.008294705
consecutive_losses,0.0
capex_to_revenue,0.0
sector_Aerospace,0.0
sector_Auto-Tires-Trucks,0.0
sector_Conglomerates,0.0
sector_Consumer Discretionary,0.0
sector_Basic Materials,0.0
sector_Consumer Staples,0.0
sector_Finance,0.0
sector_Industrial Products,0.0
sector_Oils-Energy,0.0
sector_Retail-Wholesale,0.0
sector_Transportation,0.0
sector_Unknown,0.0
sector_Utilities,0.0
