,importance
sector_Utilities,0.028847199
sector_Consumer Discretionary,0.026763408
sector_Finance,0.026363513
debt_to_ebitda_zsector,0.023542847
debt_to_ebitda,0.022905558
quick_ratio,0.02267728
roe_zsector,0.022457229
current_ratio,0.02233783
sector_Computer And Technology,0.022210173
sector_Medical,0.02202149
revenue_yoy_growth,0.022001723
roi,0.021979703
net_income_yoy_growth,0.021979503
debt_equity,0.021360755
net_margin_zsector,0.021352625
momentum_12m_zsector,0.021335509
net_income_yoy_growth_zsector,0.021310791
total_debt_yoy_growth,0.021306047
operating_margin,0.02123926
eps_yoy_growth_zsector,0.02119286
operating_margin_zsector,0.021178413
ebitda_margin,0.021156589
roa,0.021140663
accruals_ratio,0.02112249
pb_ratio_zsector,0.020985745
gross_margin_zsector,0.02090826
roic_zsector,0.02079045
sector_Consumer Staples,0.020701746
revenue_yoy_growth_zsector,0.020521468
debt_equity_zsector,0.020490935
current_ratio_zsector,0.020407604
roi_zsector,0.020327304
roa_zsector,0.020323478
eps_yoy_growth,0.020322489
gross_margin,0.02028012
interest_coverage,0.020269334
ev_to_ebitda_zsector,0.020136412
eps,0.020076051
operating_income_yoy_growth,0.020031614
ebitda_margin_zsector,0.020022284
volatility_20d_zsector,0.019912777
interest_coverage_zsector,0.019874217
roic,0.019839153
pe_ratio_zsector,0.019669691
roe,0.018890733
quick_ratio_zsector,0.018199505
net_margin,0.017235143
fcf_margin_zsector,0.0
consecutive_losses,0.0
capex_to_revenue,0.0
fcf_margin,0.0
sector_Aerospace,0.0
fcf_yield_zsector,0.0
sector_Business Services,0.0
sector_Auto-Tires-Trucks,0.0
sector_Conglomerates,0.0
sector_Construction,0.0
sector_Basic Materials,0.0
sector_Industrial Products,0.0
sector_Oils-Energy,0.0
sector_Retail-Wholesale,0.0
sector_Transportation,0.0
sector_Unknown,0.0
