,importance
sector_Computer And Technology,0.04311162
sector_Finance,0.033145923
momentum_12m_zsector,0.02712054
eps_yoy_growth,0.025288703
sector_Retail-Wholesale,0.023226567
revenue_yoy_growth_zsector,0.023099253
sector_Oils-Energy,0.022808772
total_debt_yoy_growth,0.022366999
sector_Consumer Discretionary,0.022232011
net_income_yoy_growth_zsector,0.022208448
net_income_yoy_growth,0.021962171
revenue_yoy_growth,0.021752471
eps_yoy_growth_zsector,0.020902768
sector_Business Services,0.020602683
quick_ratio_zsector,0.020370392
sector_Consumer Staples,0.020322915
debt_to_ebitda,0.020302292
operating_margin,0.020162808
quick_ratio,0.020142842
current_ratio,0.020095665
interest_coverage_zsector,0.019924082
current_ratio_zsector,0.019895356
roic_zsector,0.01954878
operating_margin_zsector,0.019215832
pe_ratio_zsector,0.01919947
gross_margin,0.019118434
interest_coverage,0.019001918
roa_zsector,0.018965177
roe_zsector,0.018953826
roi,0.018423883
net_margin,0.018264223
ebitda_margin_zsector,0.01819923
eps,0.018101608
accruals_ratio,0.017940223
debt_equity_zsector,0.017886411
pb_ratio_zsector,0.017847052
roe,0.017794732
volatility_20d_zsector,0.017675666
debt_equity,0.017672423
net_margin_zsector,0.017639574
operating_income_yoy_growth,0.017386202
roa,0.017327541
roi_zsector,0.0171123
ev_to_ebitda_zsector,0.017078266
ebitda_margin,0.016723832
roic,0.016720729
gross_margin_zsector,0.016108211
debt_to_ebitda_zsector,0.015787445
sector_Aerospace,0.013667148
consecutive_losses,0.009594629
sector_Auto-Tires-Trucks,0.0
sector_Conglomerates,0.0
sector_Construction,0.0
sector_Basic Materials,0.0
sector_Industrial Products,0.0
sector_Medical,0.0
sector_Transportation,0.0
sector_Unknown,0.0
sector_Utilities,0.0
