,importance
sector_Utilities,0.06513458
sector_Retail-Wholesale,0.02617449
sector_Computer And Technology,0.02343194
roi,0.022882722
ebitda_margin,0.022264859
net_income_yoy_growth,0.021653155
debt_equity_zsector,0.021354424
quick_ratio,0.020740755
roe,0.020667069
net_income_yoy_growth_zsector,0.020610655
net_margin_zsector,0.020523526
roic,0.02032305
operating_margin_zsector,0.020322677
debt_to_ebitda,0.020184822
volatility_20d_zsector,0.01992191
roa_zsector,0.019652445
eps_yoy_growth_zsector,0.019612879
roi_zsector,0.019465925
eps_yoy_growth,0.01945301
operating_income_yoy_growth,0.019283839
sector_Consumer Discretionary,0.019274013
debt_to_ebitda_zsector,0.019030232
total_debt_yoy_growth,0.01901852
gross_margin_zsector,0.01894506
gross_margin,0.018927373
operating_margin,0.018900035
revenue_yoy_growth,0.01887174
interest_coverage_zsector,0.018802166
sector_Finance,0.01878208
momentum_12m_zsector,0.01871631
eps,0.018703766
ev_to_ebitda_zsector,0.018630954
pe_ratio_zsector,0.018502373
debt_equity,0.01835377
sector_Medical,0.01834933
roic_zsector,0.018253718
pb_ratio_zsector,0.018158594
current_ratio_zsector,0.018084822
roa,0.01781124
roe_zsector,0.017668689
revenue_yoy_growth_zsector,0.017651116
net_margin,0.017448124
quick_ratio_zsector,0.017279519
current_ratio,0.01706008
accruals_ratio,0.01685438
interest_coverage,0.016834907
sector_Business Services,0.016632212
sector_Oils-Energy,0.01615217
ebitda_margin_zsector,0.0152241625
consecutive_losses,0.013419815
fcf_margin,0.0
capex_to_revenue,0.0
sector_Aerospace,0.0
sector_Consumer Staples,0.0
sector_Construction,0.0
sector_Conglomerates,0.0
sector_Auto-Tires-Trucks,0.0
sector_Basic Materials,0.0
sector_Industrial Products,0.0
sector_Transportation,0.0
sector_Unknown,0.0
