fold_id,datetime,action,ticker,raw_price,exec_price,shares,notional_usd,fee_usd,slippage_pct,entry_date_requested,entry_date_used,exit_date_requested,exit_date_used,reason,tp_pct,sl_pct,tp_sl_outcome,days_to_outcome
2025Q4,2026-02-17,BUY,ALGN,187.22000122070312,187.4072212219238,0.3980489268484875,74.59724329104387,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-04-02,rebalance_entry,0.22807197959365733,0.15,NONE,44.0
2025Q4,2026-02-17,BUY,DXCM,70.43000030517578,70.50043030548095,1.6448415556644578,115.96203745868097,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-04-02,rebalance_entry,0.25,0.15,NONE,44.0
2025Q4,2026-02-17,BUY,LULU,177.72000122070312,177.8977212219238,0.6164223022486526,109.66012288040724,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-04-02,rebalance_entry,0.2224517015835276,0.15,SL,38.0
2025Q4,2026-02-17,BUY,LUV,54.2599983215332,54.31425831985473,2.135020177865353,115.96203745868098,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-04-02,rebalance_entry,0.2222341650962529,0.15,SL,16.0
2025Q4,2026-02-17,BUY,PAYC,122.31999969482422,122.44231969451903,0.9470748165176411,115.96203745868097,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-04-02,rebalance_entry,0.21329160263551616,0.15,NONE,44.0
2025Q4,2026-02-17,BUY,SNPS,421.95001220703125,422.37196221923824,0.1492260937688564,63.02891803946392,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-04-02,rebalance_entry,0.23551047547931545,0.15,NONE,44.0
2025Q4,2026-02-17,BUY,TPR,153.85000610351562,154.00385610961914,0.7529813888305484,115.96203745868095,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-04-02,rebalance_entry,0.25,0.15,NONE,44.0
2025Q4,2026-02-17,BUY,TTD,25.260000228881836,25.285260229110715,2.3971160292378335,60.61170259865119,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-04-02,rebalance_entry,0.25,0.15,SL,38.0
2025Q4,2026-03-05,SELL,LUV,43.900001525878906,43.85610152435303,2.135020177865353,93.63366167700518,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-03-05,sl_hit,0.2222341650962529,0.15,SL,16.0
2025Q4,2026-03-27,SELL,LULU,145.85000610351562,145.7041560974121,0.6164223022486526,89.81529134876381,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-03-27,sl_hit,0.2224517015835276,0.15,SL,38.0
2025Q4,2026-03-27,SELL,TTD,21.280000686645508,21.258720685958863,2.3971160292378335,50.959620117401904,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-03-27,sl_hit,0.25,0.15,SL,38.0
2025Q4,2026-04-02,SELL,ALGN,170.60000610351562,170.4294060974121,0.3980489268484875,67.83924220049997,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-04-02,time_exit,0.22807197959365733,0.15,NONE,44.0
2025Q4,2026-04-02,SELL,DXCM,62.220001220703125,62.15778121948242,1.6448415556644578,102.23970155770449,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-04-02,time_exit,0.25,0.15,NONE,44.0
2025Q4,2026-04-02,SELL,PAYC,123.55999755859375,123.43643756103516,0.9470748165176411,116.90354145470864,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-04-02,time_exit,0.21329160263551616,0.15,NONE,44.0
2025Q4,2026-04-02,SELL,SNPS,395.95001220703125,395.5540621948242,0.1492260937688564,59.0269875757369,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-04-02,time_exit,0.23551047547931545,0.15,NONE,44.0
2025Q4,2026-04-02,SELL,TPR,141.1999969482422,141.05879695129394,0.7529813888305484,106.21464883515165,1.0,0.001,2026-02-14,2026-02-17,2026-05-14,2026-04-02,time_exit,0.25,0.15,NONE,44.0
