fold_id,final_score,label,regime_adjusted_score,tp_level,sl_level,tp_sl_outcome,confidence,ev,ticker,date,sector,strategy,tp_pct,sl_pct,max_holding_days,rr_ratio,risk_benefit_score,sim_entry_date,sim_actual_entry_date,entry_price,tp_price,sl_price,sim_outcome,sim_days_to_outcome,sim_outcome_date
2025Q4,0.3719900723290932,0,0.41290040324042243,0.08072669827205518,0.07630913484699912,SL,0.3719900723290932,-0.017893363926782698,A,2025-12-31,Life Sciences Tools & Services,conservative,0.08072669827205518,0.07630913484699912,91,1.0578903618015503,-0.022625668236370435,2026-02-14,2026-02-17,123.87000274658203,133.869619083264,114.41759000349495,SL,23,2026-03-12
2025Q4,0.3025938654856236,0,0.3490716017523875,0.055851180505023724,0.06169951219035363,SL,0.3025938654856236,-0.02612939369714673,AAPL,2025-12-31,Technology,conservative,0.055851180505023724,0.06169951219035363,91,0.9052126754699974,-0.032042558291397495,2026-02-14,2026-02-17,263.8800048828125,278.618014667189,247.59873730475482,SL,41,2026-03-30
2025Q4,0.29619561930451155,0,0.34267335557127543,0.07731294081971767,0.0469788121919386,SL,0.29619561930451155,-0.010164139434207683,ABBV,2025-12-31,Technology,conservative,0.07731294081971767,0.0469788121919386,91,1.6456980756313013,-0.014345915611038635,2026-02-14,2026-02-17,232.86000061035156,250.8630920568191,221.92051437466316,SL,24,2026-03-13
2025Q4,0.5948899693579083,0,0.6082569010440342,0.05825404157685218,0.07214023885956918,SL,0.5948899693579083,0.0054300106337000185,ABT,2025-12-31,Health Care,conservative,0.05825404157685218,0.07214023885956918,91,0.8075110714597387,0.0065262090599142375,2026-02-14,2026-02-17,112.26000213623047,118.79960096809195,104.16153876774705,SL,35,2026-03-24
2025Q4,0.6000224214229342,0,0.653152090567672,0.06719189029935482,0.052156468601392815,SL,0.6000224214229342,0.019455222699087178,ACGL,2025-12-31,Financials,conservative,0.06719189029935482,0.052156468601392815,91,1.2882753012453856,0.025721143419952828,2026-02-14,2026-02-17,98.87999725341797,105.52393118167015,93.72276578136427,SL,24,2026-03-13
2025Q4,0.5901685425310688,1,0.6366462787978326,0.05861332336737686,0.06578591822658536,TP,0.5901685425310688,0.007630600876893628,ACN,2025-12-31,Technology,conservative,0.05861332336737686,0.06578591822658536,91,0.8909706658725345,0.009330261262966993,2026-02-14,2026-02-17,219.88999938964844,232.77848302912622,205.4243338709571,SL,6,2026-02-23
2025Q4,0.6653459340457333,0,0.7118236703124972,0.047275258161102056,0.11918687115892235,SL,0.6653459340457333,-0.008431970243249064,ADBE,2025-12-31,Technology,conservative,0.047275258161102056,0.11918687115892235,91,0.3966482021167062,-0.009268101702570641,2026-02-14,2026-02-17,260.45001220703125,272.76285377218085,229.40779015877206,TP,15,2026-03-04
2025Q4,0.1290446729890526,1,0.17552240925581647,0.0913930865594637,0.05057163811645084,TP,0.1290446729890526,-0.032251846644666564,ADI,2025-12-31,Technology,conservative,0.0913930865594637,0.05057163811645084,91,1.8072004380995863,-0.04682323449110709,2026-02-14,2026-02-17,337.510009765625,368.3560913028202,320.441575691078,SL,17,2026-03-06
2025Q4,0.6217774867762014,1,0.6025828347126503,0.06975852754571603,0.06951957972334388,TP,0.6217774867762014,0.01708041177735837,ADM,2025-12-31,Consumer Staples,conservative,0.06975852754571603,0.06951957972334388,91,1.0034371298463405,0.021365191619974896,2026-02-14,2026-02-17,68.56999969482422,73.35334190734535,63.80304213441022,TP,44,2026-04-02
2025Q4,0.5628296041978058,0,0.49112102736974433,0.043889690470833666,0.051953709762099995,SL,0.5628296041978058,0.001989793255973947,ADP,2025-12-31,Professional Services,conservative,0.043889690470833666,0.051953709762099995,91,0.8447845336128625,0.0024100298979074395,2026-02-14,2026-02-17,213.0800018310547,222.43201715694434,202.00970525981634,TP,16,2026-03-05
2025Q4,0.5733780356742406,0,0.6198557719410045,0.04213103151657786,0.1222358231262535,SL,0.5733780356742406,-0.027991478881193414,ADSK,2025-12-31,Technology,conservative,0.04213103151657786,0.1222358231262535,91,0.3446700847513585,-0.030403435230767613,2026-02-14,2026-02-17,225.32000732421875,234.81297165411098,197.7778307621294,TP,10,2026-02-27
2025Q4,0.26239388341838565,1,0.31334967646586565,0.05358300015026759,0.04063562357092725,TP,0.26239388341838565,-0.01591323300238731,AEE,2025-12-31,Utilities,conservative,0.05358300015026759,0.04063562357092725,91,1.3186213337354453,-0.021159115133800026,2026-02-14,2026-02-17,110.54000091552734,116.46306580119462,106.04813904879403,NONE,44,2026-04-02
2025Q4,0.6760687545115558,1,0.7270245475590358,0.08235807110792102,0.08664449730479415,TP,0.6760687545115558,0.0276128586312442,AES,2025-12-31,Utilities,conservative,0.08235807110792102,0.08664449730479415,91,0.9505285813847528,0.03417456146692777,2026-02-14,2026-02-17,16.389999389648438,17.739848124839884,14.969896131706465,SL,13,2026-03-02
2025Q4,0.2881064563448651,0,0.34123612548960297,0.062243074928312554,0.05150102412758081,NONE,0.2881064563448651,-0.018730614818448062,AFL,2025-12-31,Financials,conservative,0.062243074928312554,0.05150102412758081,91,1.2085793628903576,-0.024389973449404228,2026-02-14,2026-02-17,115.41999816894531,122.60409376320067,109.47575005844112,SL,22,2026-03-11
2025Q4,0.6254050143395831,0,0.678534683484321,0.06834715846871754,0.047145541040793826,SL,0.6254050143395831,0.02508417235206929,AIG,2025-12-31,Financials,conservative,0.06834715846871754,0.047145541040793826,91,1.4497056765045606,0.03417533911437269,2026-02-14,2026-02-17,79.4000015258789,84.82676601258457,75.65664549530149,SL,29,2026-03-18
2025Q4,0.5730641873942408,0,0.6261938565389787,0.05962263824389435,0.05917145685009551,SL,0.5730641873942408,0.008905184722175951,AIZ,2025-12-31,Financials,conservative,0.05962263824389435,0.05917145685009551,91,1.007624983696816,0.01114845637480087,2026-02-14,2026-02-17,221.0399932861328,234.21898084326472,207.960734861257,NONE,44,2026-04-02
2025Q4,0.5035703219675247,0,0.5566999911122625,0.054963470306129414,0.04799018238131889,SL,0.5035703219675247,0.003854221650232168,AJG,2025-12-31,Financials,conservative,0.054963470306129414,0.04799018238131889,91,1.1453065518568442,0.004957787977312019,2026-02-14,2026-02-17,214.0,225.7621826455117,203.73010097039776,TP,10,2026-02-27
2025Q4,0.7414311884235301,1,0.7879089246902939,0.061048585652721504,0.06788164986289687,TP,0.7414311884235301,0.027711247879173687,AKAM,2025-12-31,Technology,conservative,0.061048585652721504,0.06788164986289687,91,0.8993385661076836,0.03394169636235135,2026-02-14,2026-02-17,108.41999816894531,115.03888571363007,101.06026981510504,SL,3,2026-02-20
2025Q4,0.38793603278522387,1,0.4109915903208133,0.0944183043421423,0.1325091979046257,TP,0.38793603278522387,-0.04447584295315454,ALB,2025-12-31,Materials,conservative,0.0944183043421423,0.1325091979046257,91,0.7125415128548317,-0.0523985640589882,2026-02-14,2026-02-17,168.9199981689453,184.86913796553492,146.53654470152753,TP,7,2026-02-24
2025Q4,0.8195546275053373,1,0.8329215591914632,0.06503363592916263,0.12125729407660031,TP,0.8195546275053373,0.03141829967189559,ALGN,2025-12-31,Health Care,conservative,0.06503363592916263,0.12125729407660031,91,0.5363276199127432,0.03563092514307886,2026-02-14,2026-02-17,187.22000122070312,199.3955986187477,164.51821047566284,SL,24,2026-03-13
