,importance
ev_ebitda_vs_5y_median,0.2062322110326987
ps_ratio,0.1601238223463487
ev_to_ebitda,0.14961543829034407
pb_ratio,0.140325227409608
earnings_yield,0.132507607306728
pe_ratio,0.1304237739189099
fcf_yield,0.08077191969536265
