,importance
ev_ebitda_vs_5y_median,0.22160621027286542
ev_to_ebitda,0.17763758840090563
ps_ratio,0.15815484736820468
pb_vs_5y_median,0.15462868676238584
pe_vs_5y_median,0.14406756326524733
fcf_yield,0.14390510393039105
