,importance
revenue_yoy_growth__pct_universe,0.0669187381863594
interest_coverage__pct_universe,0.058557089418172836
gross_margin__pct_universe,0.05374903604388237
operating_margin,0.04209885373711586
interest_coverage__pct_sector,0.03683058172464371
fcf_yoy_growth__pct_universe,0.03469887375831604
ebitda_margin,0.034428972750902176
operating_margin__pct_universe,0.03438496217131615
fcf_margin__pct_universe,0.03437010198831558
revenue_yoy_growth,0.03352940455079079
fcf_yoy_growth__pct_sector,0.03333672508597374
ebitda_margin__pct_universe,0.0331757552921772
rule_confidence,0.03253450617194176
gross_margin__pct_sector,0.03071523644030094
debt_equity__pct_universe,0.029383664950728416
interest_coverage,0.02924913354218006
current_ratio__pct_sector,0.029009230434894562
current_ratio,0.028969360515475273
fcf_margin__pct_sector,0.028738997876644135
gross_margin,0.028338180854916573
debt_equity,0.026988474652171135
current_ratio__pct_universe,0.026286328211426735
roa,0.02611357718706131
fcf_yoy_growth,0.02495747245848179
roa__pct_universe,0.023619918152689934
revenue_yoy_growth__pct_sector,0.02361329458653927
ebitda_margin__pct_sector,0.02357027679681778
operating_margin__pct_sector,0.023443477228283882
fcf_margin,0.023218099027872086
debt_equity__pct_sector,0.022956589236855507
roa__pct_sector,0.022215180099010468
