,importance
ps_ratio,0.28953293009071895
pb_vs_5y_median,0.21084356172420587
ev_ebitda_vs_5y_median,0.1713167539364454
fcf_yield,0.1704850438866113
earnings_yield,0.08803500587680825
pe_ratio,0.06978670448521022
