,importance
atr_14,0.1764037528887061
price_vs_52w_low,0.14284547770242573
price_vs_52w_high,0.13479950820505168
volatility_20d,0.12205593476153612
momentum_6m,0.11539363524826395
vol_ratio_20_50,0.11070971202228859
macd_hist,0.10064570002009529
volatility_60d,0.09714627915163261
