,importance
ps_ratio,0.21264638570311306
pb_ratio,0.18922035410090904
fcf_yield,0.13939954085521464
pe_vs_5y_median,0.1390052529125647
ev_ebitda_vs_5y_median,0.13074110407620787
earnings_yield,0.095928048968909
pe_ratio,0.09305931338308171
