,importance
total_debt_yoy_growth,0.13747352
interest_coverage,0.13165869
debt_equity,0.12852295
current_ratio,0.12638095
gross_margin_change_yoy,0.12295681
net_income_yoy_growth,0.11877096
debt_to_ebitda,0.11752879
roic,0.11670732
