,importance
atr_14,0.1734210699806574
price_vs_52w_low,0.15657431086476606
volatility_20d,0.13827959331054018
volatility_60d,0.13811788668525982
momentum_6m,0.10428136837887896
vol_ratio_20_50,0.10141847972790183
momentum_1m,0.09550874070758596
price_vs_52w_high,0.09239855034440984
