,importance
fcf_yield,0.18478030407316173
pb_ratio,0.16366460332251137
ev_to_ebitda,0.16280002327946289
ev_ebitda_vs_5y_median,0.11711041432025769
pe_vs_5y_median,0.10073859968298049
pe_ratio,0.0979445264859427
pb_vs_5y_median,0.09407278808236445
earnings_yield,0.0788887407533185
