fold,ticker,common_score,common_label,selection_reason,selected,rank,agent,agent_score,agent_label,has_explainer,explanation_text,favor_factors,contra_factors,top_drivers_json
2024YQ1,KO,0.5581,Outperform,qualified_but_not_selected,False,11,bear,0.8874,Outperform,False,KO — Score: 0.89 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.33) + Positive net margin (net_margin=0.25) + Revenue growth (revenue_yoy_growth=0.06),"ROE solido=0.332, Margen neto positivo=0.250, Crecimiento de ingresos=0.062, Balance neto insider positivo=0.180",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3320417853751187, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2504225755622403, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.061619878950089725, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1802109679504191, ""direction"": ""positive""}]"
2024YQ1,KO,0.5581,Outperform,qualified_but_not_selected,False,11,sentiment,0.5,Outperform,False,KO — Score: 0.50 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.33) + Positive net margin (net_margin=0.25) + Revenue growth (revenue_yoy_growth=0.06),"ROE solido=0.332, Margen neto positivo=0.250, Crecimiento de ingresos=0.062, Balance neto insider positivo=0.180",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3320417853751187, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2504225755622403, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.061619878950089725, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1802109679504191, ""direction"": ""positive""}]"
2024YQ1,KO,0.5581,Outperform,qualified_but_not_selected,False,11,sector_rotation,0.6624,Outperform,False,KO — Score: 0.66 (Outperform) (Rule-based explanation — install shap for full analysis) + Strong ROE (roe=0.33) + Positive net margin (net_margin=0.25) + Revenue growth (revenue_yoy_growth=0.06),"ROE solido=0.332, Margen neto positivo=0.250, Crecimiento de ingresos=0.062, Balance neto insider positivo=0.180",,"[{""feature"": ""roe"", ""description"": ""ROE solido"", ""shap_value"": 0.0, ""raw_value"": 0.3320417853751187, ""direction"": ""positive""}, {""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2504225755622403, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.061619878950089725, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1802109679504191, ""direction"": ""positive""}]"
2024YQ1,KO,0.5581,Outperform,qualified_but_not_selected,False,11,meta_learner,0.5581,Outperform,True,"KO — Score: 0.56 (Outperform, confidence moderate) Factors IN FAVOUR: + Valuation Agent score (undervaluation) = 0.875 [SHAP contribution: +0.019] + Confidence Weighted Score Mean = 0.000 [SHAP contribution: +0.019] + Valuation Score Sector Rank = 0.000 [SHAP contribution: +0.018] + Momentum Agent score (technical trend) = 0.625 [SHAP contribution: +0.016] Factors AGAINST: - Sector X Momentum = 0.000 [SHAP contribution: -0.031] - Agent Score Range = 0.000 [SHAP contribution: -0.023]","Valuation Agent score (undervaluation)=0.875, Confidence Weighted Score Mean=0.000, Valuation Score Sector Rank=0.000, Momentum Agent score (technical trend)=0.625","Sector X Momentum=0.000, Agent Score Range=0.000","[{""feature"": ""sector_x_momentum"", ""description"": ""Sector X Momentum"", ""shap_value"": -0.03086964835060493, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""agent_score_range"", ""description"": ""Agent Score Range"", ""shap_value"": -0.023366213799541968, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""valuation_score"", ""description"": ""Valuation Agent score (undervaluation)"", ""shap_value"": 0.019188226193646532, ""raw_value"": 0.8753038631197979, ""direction"": ""positive""}, {""feature"": ""confidence_weighted_score_mean"", ""description"": ""Confidence Weighted Score Mean"", ""shap_value"": 0.01871943783371713, ""raw_value"": 0.0, ""direction"": ""positive""}, {""feature"": ""valuation_score_sector_rank"", ""description"": ""Valuation Score Sector Rank"", ""shap_value"": 0.017701971250426, ""raw_value"": 0.0, ""direction"": ""positive""}, {""feature"": ""momentum_score"", ""description"": ""Momentum Agent score (technical trend)"", ""shap_value"": 0.01635069960806794, ""raw_value"": 0.6251985130907449, ""direction"": ""positive""}]"
2024YQ1,JKHY,0.5579,Outperform,qualified_but_not_selected,False,12,fundamental,0.6895,Outperform,False,JKHY — Score: 0.69 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.17) + Revenue growth (revenue_yoy_growth=0.08),"Margen neto positivo=0.173, Crecimiento de ingresos=0.080, Balance neto insider positivo=0.048",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1733500795385065, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.07979866913609843, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.047998759607504375, ""direction"": ""positive""}]"
2024YQ1,JKHY,0.5579,Outperform,qualified_but_not_selected,False,12,valuation,0.6627,Outperform,False,JKHY — Score: 0.66 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.17) + Revenue growth (revenue_yoy_growth=0.08),"Margen neto positivo=0.173, Crecimiento de ingresos=0.080, Balance neto insider positivo=0.048",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1733500795385065, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.07979866913609843, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.047998759607504375, ""direction"": ""positive""}]"
2024YQ1,JKHY,0.5579,Outperform,qualified_but_not_selected,False,12,momentum,0.6304,Outperform,False,JKHY — Score: 0.63 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.17) + Revenue growth (revenue_yoy_growth=0.08),"Margen neto positivo=0.173, Crecimiento de ingresos=0.080, Balance neto insider positivo=0.048",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1733500795385065, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.07979866913609843, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.047998759607504375, ""direction"": ""positive""}]"
2024YQ1,JKHY,0.5579,Outperform,qualified_but_not_selected,False,12,bear,0.7462,Outperform,False,JKHY — Score: 0.75 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.17) + Revenue growth (revenue_yoy_growth=0.08),"Margen neto positivo=0.173, Crecimiento de ingresos=0.080, Balance neto insider positivo=0.048",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1733500795385065, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.07979866913609843, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.047998759607504375, ""direction"": ""positive""}]"
2024YQ1,JKHY,0.5579,Outperform,qualified_but_not_selected,False,12,sentiment,0.5,Outperform,False,JKHY — Score: 0.50 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.17) + Revenue growth (revenue_yoy_growth=0.08),"Margen neto positivo=0.173, Crecimiento de ingresos=0.080, Balance neto insider positivo=0.048",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1733500795385065, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.07979866913609843, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.047998759607504375, ""direction"": ""positive""}]"
2024YQ1,JKHY,0.5579,Outperform,qualified_but_not_selected,False,12,sector_rotation,0.8347,Outperform,False,JKHY — Score: 0.83 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.17) + Revenue growth (revenue_yoy_growth=0.08),"Margen neto positivo=0.173, Crecimiento de ingresos=0.080, Balance neto insider positivo=0.048",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1733500795385065, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 0.07979866913609843, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.047998759607504375, ""direction"": ""positive""}]"
2024YQ1,JKHY,0.5579,Outperform,qualified_but_not_selected,False,12,meta_learner,0.5579,Outperform,True,"JKHY — Score: 0.56 (Outperform, confidence moderate) Factors IN FAVOUR: + Confidence Weighted Score Mean = 0.000 [SHAP contribution: +0.019] + Valuation Agent score (undervaluation) = 0.663 [SHAP contribution: +0.018] + Valuation Score Sector Rank = 0.000 [SHAP contribution: +0.018] + Momentum Agent score (technical trend) = 0.630 [SHAP contribution: +0.017] Factors AGAINST: - Sector X Momentum = 0.000 [SHAP contribution: -0.030] - Agent Score Range = 0.000 [SHAP contribution: -0.023]","Confidence Weighted Score Mean=0.000, Valuation Agent score (undervaluation)=0.663, Valuation Score Sector Rank=0.000, Momentum Agent score (technical trend)=0.630","Sector X Momentum=0.000, Agent Score Range=0.000","[{""feature"": ""sector_x_momentum"", ""description"": ""Sector X Momentum"", ""shap_value"": -0.030321010902759005, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""agent_score_range"", ""description"": ""Agent Score Range"", ""shap_value"": -0.023366213799541968, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""confidence_weighted_score_mean"", ""description"": ""Confidence Weighted Score Mean"", ""shap_value"": 0.019313775323496034, ""raw_value"": 0.0, ""direction"": ""positive""}, {""feature"": ""valuation_score"", ""description"": ""Valuation Agent score (undervaluation)"", ""shap_value"": 0.018147942780523795, ""raw_value"": 0.6626932493029258, ""direction"": ""positive""}, {""feature"": ""valuation_score_sector_rank"", ""description"": ""Valuation Score Sector Rank"", ""shap_value"": 0.017701971250426, ""raw_value"": 0.0, ""direction"": ""positive""}, {""feature"": ""momentum_score"", ""description"": ""Momentum Agent score (technical trend)"", ""shap_value"": 0.016567391923629927, ""raw_value"": 0.6304216865586719, ""direction"": ""positive""}]"
2024YQ1,FIS,0.5579,Outperform,qualified_but_not_selected,False,13,fundamental,0.8868,Outperform,False,FIS — Score: 0.89 (Outperform) (Rule-based explanation — install shap for full analysis) + Liquidity risk (current_ratio=0.76),"Riesgo de liquidez=0.756, MSPR positivo=5.343, Balance neto insider positivo=0.025",,"[{""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.7557365835457994, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 5.343448573333333, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.02487289554601638, ""direction"": ""positive""}]"
2024YQ1,FIS,0.5579,Outperform,qualified_but_not_selected,False,13,valuation,0.5776,Outperform,False,FIS — Score: 0.58 (Outperform) (Rule-based explanation — install shap for full analysis) + Liquidity risk (current_ratio=0.76),"Riesgo de liquidez=0.756, MSPR positivo=5.343, Balance neto insider positivo=0.025",,"[{""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.7557365835457994, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 5.343448573333333, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.02487289554601638, ""direction"": ""positive""}]"
2024YQ1,FIS,0.5579,Outperform,qualified_but_not_selected,False,13,momentum,0.65,Outperform,False,FIS — Score: 0.65 (Outperform) (Rule-based explanation — install shap for full analysis) + Liquidity risk (current_ratio=0.76),"Riesgo de liquidez=0.756, MSPR positivo=5.343, Balance neto insider positivo=0.025",,"[{""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.7557365835457994, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 5.343448573333333, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.02487289554601638, ""direction"": ""positive""}]"
2024YQ1,FIS,0.5579,Outperform,qualified_but_not_selected,False,13,bear,0.6465,Outperform,False,FIS — Score: 0.65 (Outperform) (Rule-based explanation — install shap for full analysis) + Liquidity risk (current_ratio=0.76),"Riesgo de liquidez=0.756, MSPR positivo=5.343, Balance neto insider positivo=0.025",,"[{""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.7557365835457994, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 5.343448573333333, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.02487289554601638, ""direction"": ""positive""}]"
2024YQ1,FIS,0.5579,Outperform,qualified_but_not_selected,False,13,sentiment,0.5,Outperform,False,FIS — Score: 0.50 (Outperform) (Rule-based explanation — install shap for full analysis) + Liquidity risk (current_ratio=0.76),"Riesgo de liquidez=0.756, MSPR positivo=5.343, Balance neto insider positivo=0.025",,"[{""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.7557365835457994, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 5.343448573333333, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.02487289554601638, ""direction"": ""positive""}]"
2024YQ1,FIS,0.5579,Outperform,qualified_but_not_selected,False,13,sector_rotation,0.8347,Outperform,False,FIS — Score: 0.83 (Outperform) (Rule-based explanation — install shap for full analysis) + Liquidity risk (current_ratio=0.76),"Riesgo de liquidez=0.756, MSPR positivo=5.343, Balance neto insider positivo=0.025",,"[{""feature"": ""current_ratio"", ""description"": ""Riesgo de liquidez"", ""shap_value"": 0.0, ""raw_value"": 0.7557365835457994, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 5.343448573333333, ""direction"": ""positive""}, {""feature"": ""insider_net_ratio_90d"", ""description"": ""Balance neto insider positivo"", ""shap_value"": 0.0, ""raw_value"": 0.02487289554601638, ""direction"": ""positive""}]"
2024YQ1,FIS,0.5579,Outperform,qualified_but_not_selected,False,13,meta_learner,0.5579,Outperform,True,"FIS — Score: 0.56 (Outperform, confidence moderate) Factors IN FAVOUR: + Confidence Weighted Score Mean = 0.000 [SHAP contribution: +0.019] + Valuation Agent score (undervaluation) = 0.578 [SHAP contribution: +0.018] + Valuation Score Sector Rank = 0.000 [SHAP contribution: +0.017] Factors AGAINST: - Aligned Bear Agent score (safety, >0.5 is better) = 0.647 [SHAP contribution: -0.039] - Sector X Momentum = 0.000 [SHAP contribution: -0.026] - Agent Score Range = 0.000 [SHAP contribution: -0.023]","Confidence Weighted Score Mean=0.000, Valuation Agent score (undervaluation)=0.578, Valuation Score Sector Rank=0.000","Aligned Bear Agent score (safety, >0.5 is better)=0.647, Sector X Momentum=0.000, Agent Score Range=0.000","[{""feature"": ""bear_score"", ""description"": ""Aligned Bear Agent score (safety, >0.5 is better)"", ""shap_value"": -0.03902700895095833, ""raw_value"": 0.646543023033038, ""direction"": ""negative""}, {""feature"": ""sector_x_momentum"", ""description"": ""Sector X Momentum"", ""shap_value"": -0.02620722078672513, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""agent_score_range"", ""description"": ""Agent Score Range"", ""shap_value"": -0.023366213799541968, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""confidence_weighted_score_mean"", ""description"": ""Confidence Weighted Score Mean"", ""shap_value"": 0.019313775323496034, ""raw_value"": 0.0, ""direction"": ""positive""}, {""feature"": ""valuation_score"", ""description"": ""Valuation Agent score (undervaluation)"", ""shap_value"": 0.018147942780523795, ""raw_value"": 0.5775501023052708, ""direction"": ""positive""}, {""feature"": ""valuation_score_sector_rank"", ""description"": ""Valuation Score Sector Rank"", ""shap_value"": 0.017417908750766688, ""raw_value"": 0.0, ""direction"": ""positive""}]"
2024YQ1,ACGL,0.5518,Outperform,qualified_but_not_selected,False,14,fundamental,0.5871,Outperform,False,ACGL — Score: 0.59 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.22) + Revenue growth (revenue_yoy_growth=1.32) + RSI overbought (rsi_14=73.99),"Margen neto positivo=0.218, Crecimiento de ingresos=1.324, RSI sobrecomprado=73.991",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2183455844290299, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 1.3237328691160288, ""direction"": ""positive""}, {""feature"": ""rsi_14"", ""description"": ""RSI sobrecomprado"", ""shap_value"": 0.0, ""raw_value"": 73.99116894077162, ""direction"": ""positive""}]"
2024YQ1,ACGL,0.5518,Outperform,qualified_but_not_selected,False,14,valuation,0.643,Outperform,False,ACGL — Score: 0.64 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.22) + Revenue growth (revenue_yoy_growth=1.32) + RSI overbought (rsi_14=73.99),"Margen neto positivo=0.218, Crecimiento de ingresos=1.324, RSI sobrecomprado=73.991",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2183455844290299, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 1.3237328691160288, ""direction"": ""positive""}, {""feature"": ""rsi_14"", ""description"": ""RSI sobrecomprado"", ""shap_value"": 0.0, ""raw_value"": 73.99116894077162, ""direction"": ""positive""}]"
2024YQ1,ACGL,0.5518,Outperform,qualified_but_not_selected,False,14,momentum,0.667,Outperform,False,ACGL — Score: 0.67 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.22) + Revenue growth (revenue_yoy_growth=1.32) + RSI overbought (rsi_14=73.99),"Margen neto positivo=0.218, Crecimiento de ingresos=1.324, RSI sobrecomprado=73.991",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2183455844290299, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 1.3237328691160288, ""direction"": ""positive""}, {""feature"": ""rsi_14"", ""description"": ""RSI sobrecomprado"", ""shap_value"": 0.0, ""raw_value"": 73.99116894077162, ""direction"": ""positive""}]"
2024YQ1,ACGL,0.5518,Outperform,qualified_but_not_selected,False,14,bear,0.7271,Outperform,False,ACGL — Score: 0.73 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.22) + Revenue growth (revenue_yoy_growth=1.32) + RSI overbought (rsi_14=73.99),"Margen neto positivo=0.218, Crecimiento de ingresos=1.324, RSI sobrecomprado=73.991",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2183455844290299, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 1.3237328691160288, ""direction"": ""positive""}, {""feature"": ""rsi_14"", ""description"": ""RSI sobrecomprado"", ""shap_value"": 0.0, ""raw_value"": 73.99116894077162, ""direction"": ""positive""}]"
2024YQ1,ACGL,0.5518,Outperform,qualified_but_not_selected,False,14,sentiment,0.5,Outperform,False,ACGL — Score: 0.50 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.22) + Revenue growth (revenue_yoy_growth=1.32) + RSI overbought (rsi_14=73.99),"Margen neto positivo=0.218, Crecimiento de ingresos=1.324, RSI sobrecomprado=73.991",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2183455844290299, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 1.3237328691160288, ""direction"": ""positive""}, {""feature"": ""rsi_14"", ""description"": ""RSI sobrecomprado"", ""shap_value"": 0.0, ""raw_value"": 73.99116894077162, ""direction"": ""positive""}]"
2024YQ1,ACGL,0.5518,Outperform,qualified_but_not_selected,False,14,sector_rotation,0.8347,Outperform,False,ACGL — Score: 0.83 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.22) + Revenue growth (revenue_yoy_growth=1.32) + RSI overbought (rsi_14=73.99),"Margen neto positivo=0.218, Crecimiento de ingresos=1.324, RSI sobrecomprado=73.991",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.2183455844290299, ""direction"": ""positive""}, {""feature"": ""revenue_yoy_growth"", ""description"": ""Crecimiento de ingresos"", ""shap_value"": 0.0, ""raw_value"": 1.3237328691160288, ""direction"": ""positive""}, {""feature"": ""rsi_14"", ""description"": ""RSI sobrecomprado"", ""shap_value"": 0.0, ""raw_value"": 73.99116894077162, ""direction"": ""positive""}]"
2024YQ1,ACGL,0.5518,Outperform,qualified_but_not_selected,False,14,meta_learner,0.5518,Outperform,True,"ACGL — Score: 0.55 (Outperform, confidence moderate) Factors IN FAVOUR: + Confidence Weighted Score Mean = 0.000 [SHAP contribution: +0.019] + Valuation Agent score (undervaluation) = 0.643 [SHAP contribution: +0.018] + Valuation Score Sector Rank = 0.000 [SHAP contribution: +0.018] + Momentum Agent score (technical trend) = 0.667 [SHAP contribution: +0.017] Factors AGAINST: - Sector X Momentum = 0.000 [SHAP contribution: -0.030] - Agent Score Range = 0.000 [SHAP contribution: -0.023]","Confidence Weighted Score Mean=0.000, Valuation Agent score (undervaluation)=0.643, Valuation Score Sector Rank=0.000, Momentum Agent score (technical trend)=0.667","Sector X Momentum=0.000, Agent Score Range=0.000","[{""feature"": ""sector_x_momentum"", ""description"": ""Sector X Momentum"", ""shap_value"": -0.030321010902759005, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""agent_score_range"", ""description"": ""Agent Score Range"", ""shap_value"": -0.023366213799541968, ""raw_value"": 0.0, ""direction"": ""negative""}, {""feature"": ""confidence_weighted_score_mean"", ""description"": ""Confidence Weighted Score Mean"", ""shap_value"": 0.019313775323496034, ""raw_value"": 0.0, ""direction"": ""positive""}, {""feature"": ""valuation_score"", ""description"": ""Valuation Agent score (undervaluation)"", ""shap_value"": 0.018147942780523795, ""raw_value"": 0.6430001754185214, ""direction"": ""positive""}, {""feature"": ""valuation_score_sector_rank"", ""description"": ""Valuation Score Sector Rank"", ""shap_value"": 0.017701971250426, ""raw_value"": 0.0, ""direction"": ""positive""}, {""feature"": ""momentum_score"", ""description"": ""Momentum Agent score (technical trend)"", ""shap_value"": 0.016567391923629927, ""raw_value"": 0.666959439700274, ""direction"": ""positive""}]"
2024YQ1,DHR,0.5513,Outperform,qualified_but_not_selected,False,15,fundamental,0.944,Outperform,False,DHR — Score: 0.94 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.17),"Margen neto positivo=0.174, MSPR positivo=59.814",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1738453554748313, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 59.81406833333333, ""direction"": ""positive""}]"
2024YQ1,DHR,0.5513,Outperform,qualified_but_not_selected,False,15,valuation,0.9547,Outperform,False,DHR — Score: 0.95 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.17),"Margen neto positivo=0.174, MSPR positivo=59.814",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1738453554748313, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 59.81406833333333, ""direction"": ""positive""}]"
2024YQ1,DHR,0.5513,Outperform,qualified_but_not_selected,False,15,momentum,0.6039,Outperform,False,DHR — Score: 0.60 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.17),"Margen neto positivo=0.174, MSPR positivo=59.814",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1738453554748313, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 59.81406833333333, ""direction"": ""positive""}]"
2024YQ1,DHR,0.5513,Outperform,qualified_but_not_selected,False,15,bear,0.6327,Outperform,False,DHR — Score: 0.63 (Outperform) (Rule-based explanation — install shap for full analysis) + Positive net margin (net_margin=0.17),"Margen neto positivo=0.174, MSPR positivo=59.814",,"[{""feature"": ""net_margin"", ""description"": ""Margen neto positivo"", ""shap_value"": 0.0, ""raw_value"": 0.1738453554748313, ""direction"": ""positive""}, {""feature"": ""mspr_3m"", ""description"": ""MSPR positivo"", ""shap_value"": 0.0, ""raw_value"": 59.81406833333333, ""direction"": ""positive""}]"
