year_quarter,ticker,agent,agent_score,final_score,feature,feature_value,feature_present
2024YQ1,A,fundamental,0.2735200822353363,0.4395199785744257,interest_coverage,14.210526315789474,True
2024YQ1,A,fundamental,0.2735200822353363,0.4395199785744257,net_margin_trend_2y,0.008357000060405162,True
2024YQ1,A,fundamental,0.2735200822353363,0.4395199785744257,current_ratio,2.611353711790393,True
2024YQ1,A,fundamental,0.2735200822353363,0.4395199785744257,roe_trend_2y,-0.1937609460605241,True
2024YQ1,A,fundamental,0.2735200822353363,0.4395199785744257,revenue_yoy_growth,-0.14005151320025758,True
2024YQ1,A,valuation,0.6207310981637456,0.4395199785744257,pe_ratio,33.112648010253906,True
2024YQ1,A,valuation,0.6207310981637456,0.4395199785744257,earnings_yield,0.03019994050884522,True
2024YQ1,A,valuation,0.6207310981637456,0.4395199785744257,pb_ratio,,False
2024YQ1,A,valuation,0.6207310981637456,0.4395199785744257,ev_to_ebitda,,False
2024YQ1,A,momentum,0.4479910090775081,0.4395199785744257,atr_14,4.229674630076829,True
2024YQ1,A,momentum,0.4479910090775081,0.4395199785744257,rsi_14,55.46282924102965,True
2024YQ1,A,momentum,0.4479910090775081,0.4395199785744257,price_vs_52w_low,0.33416936514660334,True
2024YQ1,A,momentum,0.4479910090775081,0.4395199785744257,vol_ratio_20_50,0.8607068204691491,True
2024YQ1,A,momentum,0.4479910090775081,0.4395199785744257,volatility_60d,0.3001577185580145,True
2024YQ1,A,momentum,0.4479910090775081,0.4395199785744257,momentum_6m,0.11445347847120435,True
2024YQ1,A,momentum,0.4479910090775081,0.4395199785744257,macd_signal,0.4025757743176087,True
2024YQ1,A,momentum,0.4479910090775081,0.4395199785744257,price_vs_52w_high,-0.03463082668393891,True
2024YQ1,A,bear,0.7529423146584173,0.4395199785744257,current_ratio,2.611353711790393,True
2024YQ1,A,bear,0.7529423146584173,0.4395199785744257,interest_coverage,14.210526315789474,True
2024YQ1,A,bear,0.7529423146584173,0.4395199785744257,insider_sell_ratio,0.3539161030806101,True
2024YQ1,A,bear,0.7529423146584173,0.4395199785744257,debt_to_ebitda,1.6872301048735348,True
2024YQ1,A,bear,0.7529423146584173,0.4395199785744257,total_debt_yoy_growth,-0.012278801011195377,True
2024YQ1,A,sentiment,0.5,0.4395199785744257,__no_feature_list__,,False
2024YQ1,A,sector_rotation,0.7115560565124602,0.4395199785744257,net_income_yoy_growth,-0.125,True
2024YQ1,A,sector_rotation,0.7115560565124602,0.4395199785744257,eps_yoy_growth,0.4152046783625731,True
2024YQ1,A,sector_rotation,0.7115560565124602,0.4395199785744257,revenue_yoy_growth,-0.14005151320025758,True
2024YQ1,A,sector_rotation,0.7115560565124602,0.4395199785744257,fcf_yield,,False
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,fundamental_score,0.2735200822353363,True
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,valuation_score,0.6207310981637456,True
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,momentum_score,0.4479910090775081,True
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,bear_score,0.7529423146584173,True
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,sentiment_score,0.5,True
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,sector_score,0.7115560565124602,True
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,fundamental_score_sector_rank,,False
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,valuation_score_sector_rank,,False
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,momentum_score_sector_rank,,False
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,sentiment_score_sector_rank,,False
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,sector_x_momentum,,False
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,agent_score_mean,,False
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,agent_score_std,,False
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,agent_score_max,,False
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,agent_score_min,,False
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,agent_score_range,,False
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,bullish_agent_score_count,,False
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,consensus_score_strength,,False
2024YQ1,A,meta_learner,0.4395199785744257,0.4395199785744257,confidence_weighted_score_mean,,False
2024YQ1,AAL,fundamental,0.08675023913383484,0.397793103984357,interest_coverage,-0.7542316992745658,True
2024YQ1,AAL,fundamental,0.08675023913383484,0.397793103984357,net_margin_trend_2y,0.2676750531468437,True
2024YQ1,AAL,fundamental,0.08675023913383484,0.397793103984357,current_ratio,0.7909421939007738,True
2024YQ1,AAL,fundamental,0.08675023913383484,0.397793103984357,roe_trend_2y,-0.3453553816815362,True
2024YQ1,AAL,fundamental,0.08675023913383484,0.397793103984357,revenue_yoy_growth,,False
2024YQ1,AAL,valuation,0.9966006627882478,0.397793103984357,pe_ratio,,False
2024YQ1,AAL,valuation,0.9966006627882478,0.397793103984357,earnings_yield,,False
2024YQ1,AAL,valuation,0.9966006627882478,0.397793103984357,pb_ratio,,False
2024YQ1,AAL,valuation,0.9966006627882478,0.397793103984357,ev_to_ebitda,,False
2024YQ1,AAL,momentum,0.3768601638789512,0.397793103984357,atr_14,0.49358449295611356,True
2024YQ1,AAL,momentum,0.3768601638789512,0.397793103984357,rsi_14,56.828417946785926,True
2024YQ1,AAL,momentum,0.3768601638789512,0.397793103984357,price_vs_52w_low,0.3644688200027073,True
2024YQ1,AAL,momentum,0.3768601638789512,0.397793103984357,vol_ratio_20_50,1.000959355504912,True
2024YQ1,AAL,momentum,0.3768601638789512,0.397793103984357,volatility_60d,0.4580527344500509,True
2024YQ1,AAL,momentum,0.3768601638789512,0.397793103984357,momentum_6m,-0.034974091744089386,True
2024YQ1,AAL,momentum,0.3768601638789512,0.397793103984357,macd_signal,0.26730625525870055,True
2024YQ1,AAL,momentum,0.3768601638789512,0.397793103984357,price_vs_52w_high,-0.2074467966382776,True
2024YQ1,AAL,bear,0.3552785357040418,0.397793103984357,current_ratio,0.7909421939007738,True
2024YQ1,AAL,bear,0.3552785357040418,0.397793103984357,interest_coverage,-0.7542316992745658,True
2024YQ1,AAL,bear,0.3552785357040418,0.397793103984357,insider_sell_ratio,1.0,True
2024YQ1,AAL,bear,0.3552785357040418,0.397793103984357,debt_to_ebitda,-0.0,True
2024YQ1,AAL,bear,0.3552785357040418,0.397793103984357,total_debt_yoy_growth,-1.0,True
2024YQ1,AAL,sentiment,0.5,0.397793103984357,__no_feature_list__,,False
2024YQ1,AAL,sector_rotation,0.8931367243292595,0.397793103984357,net_income_yoy_growth,0.4592,True
2024YQ1,AAL,sector_rotation,0.8931367243292595,0.397793103984357,eps_yoy_growth,0.47208121827411165,True
2024YQ1,AAL,sector_rotation,0.8931367243292595,0.397793103984357,revenue_yoy_growth,,False
2024YQ1,AAL,sector_rotation,0.8931367243292595,0.397793103984357,fcf_yield,,False
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,fundamental_score,0.08675023913383484,True
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,valuation_score,0.9966006627882478,True
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,momentum_score,0.3768601638789512,True
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,bear_score,0.3552785357040418,True
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,sentiment_score,0.5,True
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,sector_score,0.8931367243292595,True
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,fundamental_score_sector_rank,,False
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,valuation_score_sector_rank,,False
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,momentum_score_sector_rank,,False
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,sentiment_score_sector_rank,,False
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,sector_x_momentum,,False
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,agent_score_mean,,False
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,agent_score_std,,False
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,agent_score_max,,False
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,agent_score_min,,False
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,agent_score_range,,False
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,bullish_agent_score_count,,False
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,consensus_score_strength,,False
2024YQ1,AAL,meta_learner,0.397793103984357,0.397793103984357,confidence_weighted_score_mean,,False
2024YQ1,AAPL,fundamental,0.6074883341789246,0.5239843713818071,interest_coverage,,False
2024YQ1,AAPL,fundamental,0.6074883341789246,0.5239843713818071,net_margin_trend_2y,-0.0015472839564540791,True
2024YQ1,AAPL,fundamental,0.6074883341789246,0.5239843713818071,current_ratio,1.072544467915177,True
2024YQ1,AAPL,fundamental,0.6074883341789246,0.5239843713818071,roe_trend_2y,-0.20841239384067548,True
2024YQ1,AAPL,fundamental,0.6074883341789246,0.5239843713818071,revenue_yoy_growth,0.02066510746538744,True
2024YQ1,AAPL,valuation,0.7944911792919908,0.5239843713818071,pe_ratio,28.33620726969527,True
2024YQ1,AAPL,valuation,0.7944911792919908,0.5239843713818071,earnings_yield,0.03529053802021946,True
2024YQ1,AAPL,valuation,0.7944911792919908,0.5239843713818071,pb_ratio,38.300839766055375,True
2024YQ1,AAPL,valuation,0.7944911792919908,0.5239843713818071,ev_to_ebitda,22.230746732852477,True
2024YQ1,AAPL,momentum,0.5441638988463336,0.5239843713818071,atr_14,3.6163590252998112,True
2024YQ1,AAPL,momentum,0.5441638988463336,0.5239843713818071,rsi_14,40.001572116205,True
2024YQ1,AAPL,momentum,0.5441638988463336,0.5239843713818071,price_vs_52w_low,0.12873339220513857,True
2024YQ1,AAPL,momentum,0.5441638988463336,0.5239843713818071,vol_ratio_20_50,1.0012492379755489,True
2024YQ1,AAPL,momentum,0.5441638988463336,0.5239843713818071,volatility_60d,0.17436946096844944,True
