,importance
capex_to_revenue,0.16048796
fcf_margin,0.14102715
roe_trend_2y,0.13269645
earnings_quality,0.13140176
revenue_yoy_growth,0.113096796
gross_margin_change_yoy,0.10809842
gross_margin,0.10785963
fcf_yoy_growth,0.10533179
