simulation_id,fold_id,ticker,weight,rank
1,T03_20210215,RCL,0.14285714285714285,6
1,T03_20210215,MTB,0.14285714285714285,7
1,T04_20220215,SPGI,0.14285714285714285,1
1,T04_20220215,ADP,0.14285714285714285,2
1,T04_20220215,PENN,0.14285714285714285,3
1,T04_20220215,MHK,0.14285714285714285,4
1,T04_20220215,ROL,0.14285714285714285,5
1,T04_20220215,KLAC,0.14285714285714285,6
1,T04_20220215,SYY,0.14285714285714285,7
1,T05_20230215,PNR,0.14285714285714285,1
1,T05_20230215,MCO,0.14285714285714285,2
1,T05_20230215,LDOS,0.14285714285714285,3
1,T05_20230215,CPT,0.14285714285714285,4
1,T05_20230215,AMZN,0.14285714285714285,5
1,T05_20230215,BMY,0.14285714285714285,6
1,T05_20230215,CAH,0.14285714285714285,7
1,T06_20240215,HSY,0.14285714285714285,1
1,T06_20240215,CF,0.14285714285714285,2
1,T06_20240215,BEN,0.14285714285714285,3
1,T06_20240215,CI,0.14285714285714285,4
1,T06_20240215,MOS,0.14285714285714285,5
1,T06_20240215,MGM,0.14285714285714285,6
1,T06_20240215,BX,0.14285714285714285,7
1,T07_20250215,WAT,0.14285714285714285,1
1,T07_20250215,IP,0.14285714285714285,2
1,T07_20250215,PLD,0.14285714285714285,3
1,T07_20250215,MPWR,0.14285714285714285,4
1,T07_20250215,EQT,0.14285714285714285,5
1,T07_20250215,PCAR,0.14285714285714285,6
1,T07_20250215,COR,0.14285714285714285,7
1,T08_20260215,IDXX,0.14285714285714285,1
1,T08_20260215,APH,0.14285714285714285,2
1,T08_20260215,AMP,0.14285714285714285,3
1,T08_20260215,PEG,0.14285714285714285,4
1,T08_20260215,APD,0.14285714285714285,5
1,T08_20260215,CPT,0.14285714285714285,6
1,T08_20260215,CMG,0.14285714285714285,7
2,T02_20200215,KMX,0.14285714285714285,1
2,T02_20200215,NOC,0.14285714285714285,2
2,T02_20200215,ODFL,0.14285714285714285,3
2,T02_20200215,TXT,0.14285714285714285,4
2,T02_20200215,BSX,0.14285714285714285,5
2,T02_20200215,COP,0.14285714285714285,6
2,T02_20200215,ISRG,0.14285714285714285,7
2,T03_20210215,DUK,0.14285714285714285,1
2,T03_20210215,FITB,0.14285714285714285,2
2,T03_20210215,AFL,0.14285714285714285,3
2,T03_20210215,BSX,0.14285714285714285,4
2,T03_20210215,PKG,0.14285714285714285,5
2,T03_20210215,ABT,0.14285714285714285,6
2,T03_20210215,BIO,0.14285714285714285,7
2,T04_20220215,CMI,0.14285714285714285,1
2,T04_20220215,PENN,0.14285714285714285,2
2,T04_20220215,VFC,0.14285714285714285,3
2,T04_20220215,GWW,0.14285714285714285,4
2,T04_20220215,VNO,0.14285714285714285,5
2,T04_20220215,TECH,0.14285714285714285,6
2,T04_20220215,KO,0.14285714285714285,7
2,T05_20230215,RSG,0.14285714285714285,1
2,T05_20230215,LMT,0.14285714285714285,2
2,T05_20230215,USB,0.14285714285714285,3
2,T05_20230215,TT,0.14285714285714285,4
2,T05_20230215,HON,0.14285714285714285,5
2,T05_20230215,IT,0.14285714285714285,6
2,T05_20230215,AVY,0.14285714285714285,7
2,T06_20240215,GNRC,0.14285714285714285,1
2,T06_20240215,ETN,0.14285714285714285,2
2,T06_20240215,PRU,0.14285714285714285,3
2,T06_20240215,CHTR,0.14285714285714285,4
2,T06_20240215,BLDR,0.14285714285714285,5
2,T06_20240215,MOH,0.14285714285714285,6
2,T06_20240215,AVB,0.14285714285714285,7
2,T07_20250215,PGR,0.14285714285714285,1
2,T07_20250215,BEN,0.14285714285714285,2
2,T07_20250215,EQR,0.14285714285714285,3
2,T07_20250215,GD,0.14285714285714285,4
2,T07_20250215,BLDR,0.14285714285714285,5
2,T07_20250215,REGN,0.14285714285714285,6
2,T07_20250215,FANG,0.14285714285714285,7
2,T08_20260215,AKAM,0.14285714285714285,1
2,T08_20260215,HBAN,0.14285714285714285,2
2,T08_20260215,INTU,0.14285714285714285,3
2,T08_20260215,BEN,0.14285714285714285,4
2,T08_20260215,MDLZ,0.14285714285714285,5
2,T08_20260215,MCO,0.14285714285714285,6
2,T08_20260215,CRM,0.14285714285714285,7
3,T02_20200215,FAST,0.14285714285714285,1
3,T02_20200215,L,0.14285714285714285,2
3,T02_20200215,MO,0.14285714285714285,3
3,T02_20200215,ETN,0.14285714285714285,4
3,T02_20200215,AWK,0.14285714285714285,5
3,T02_20200215,GIS,0.14285714285714285,6
3,T02_20200215,HON,0.14285714285714285,7
3,T03_20210215,AEE,0.14285714285714285,1
3,T03_20210215,AVB,0.14285714285714285,2
3,T03_20210215,MOS,0.14285714285714285,3
3,T03_20210215,ACN,0.14285714285714285,4
3,T03_20210215,BRK-B,0.14285714285714285,5
3,T03_20210215,FFIV,0.14285714285714285,6
3,T03_20210215,BWA,0.14285714285714285,7
3,T04_20220215,HD,0.14285714285714285,1
3,T04_20220215,ZBRA,0.14285714285714285,2
3,T04_20220215,TMUS,0.14285714285714285,3
3,T04_20220215,AKAM,0.14285714285714285,4
3,T04_20220215,SYY,0.14285714285714285,5
3,T04_20220215,ARE,0.14285714285714285,6
3,T04_20220215,CDNS,0.14285714285714285,7
3,T05_20230215,FDS,0.14285714285714285,1
3,T05_20230215,WYNN,0.14285714285714285,2
3,T05_20230215,CME,0.14285714285714285,3
3,T05_20230215,DOV,0.14285714285714285,4
3,T05_20230215,WELL,0.14285714285714285,5
3,T05_20230215,MCD,0.14285714285714285,6
3,T05_20230215,AWK,0.14285714285714285,7
3,T06_20240215,PODD,0.14285714285714285,1
3,T06_20240215,ITW,0.14285714285714285,2
3,T06_20240215,CBRE,0.14285714285714285,3
3,T06_20240215,TDY,0.14285714285714285,4
3,T06_20240215,AOS,0.14285714285714285,5
3,T06_20240215,AJG,0.14285714285714285,6
3,T06_20240215,CMG,0.14285714285714285,7
3,T07_20250215,GILD,0.14285714285714285,1
3,T07_20250215,EFX,0.14285714285714285,2
3,T07_20250215,HOLX,0.14285714285714285,3
3,T07_20250215,WBD,0.14285714285714285,4
3,T07_20250215,TSLA,0.14285714285714285,5
3,T07_20250215,GEN,0.14285714285714285,6
3,T07_20250215,BEN,0.14285714285714285,7
3,T08_20260215,JNJ,0.14285714285714285,1
3,T08_20260215,BALL,0.14285714285714285,2
3,T08_20260215,ADSK,0.14285714285714285,3
3,T08_20260215,USB,0.14285714285714285,4
3,T08_20260215,GNRC,0.14285714285714285,5
3,T08_20260215,GEN,0.14285714285714285,6
3,T08_20260215,WM,0.14285714285714285,7
4,T02_20200215,AVGO,0.14285714285714285,1
4,T02_20200215,KEY,0.14285714285714285,2
4,T02_20200215,ALB,0.14285714285714285,3
4,T02_20200215,PRGO,0.14285714285714285,4
4,T02_20200215,PPL,0.14285714285714285,5
4,T02_20200215,EA,0.14285714285714285,6
4,T02_20200215,SHW,0.14285714285714285,7
4,T03_20210215,NOC,0.14285714285714285,1
4,T03_20210215,CI,0.14285714285714285,2
4,T03_20210215,PPG,0.14285714285714285,3
4,T03_20210215,ODFL,0.14285714285714285,4
4,T03_20210215,ZION,0.14285714285714285,5
4,T03_20210215,AIZ,0.14285714285714285,6
4,T03_20210215,AIG,0.14285714285714285,7
4,T04_20220215,ATO,0.14285714285714285,1
4,T04_20220215,HPQ,0.14285714285714285,2
4,T04_20220215,TDY,0.14285714285714285,3
4,T04_20220215,AMP,0.14285714285714285,4
4,T04_20220215,AIG,0.14285714285714285,5
4,T04_20220215,CDNS,0.14285714285714285,6
4,T04_20220215,PRU,0.14285714285714285,7
4,T05_20230215,GILD,0.14285714285714285,1
4,T05_20230215,PFE,0.14285714285714285,2
4,T05_20230215,HRL,0.14285714285714285,3
4,T05_20230215,WDC,0.14285714285714285,4
4,T05_20230215,BEN,0.14285714285714285,5
4,T05_20230215,LH,0.14285714285714285,6
4,T05_20230215,VZ,0.14285714285714285,7
4,T06_20240215,MAS,0.14285714285714285,1
4,T06_20240215,HIG,0.14285714285714285,2
4,T06_20240215,CHD,0.14285714285714285,3
4,T06_20240215,LYV,0.14285714285714285,4
4,T06_20240215,LUV,0.14285714285714285,5
4,T06_20240215,AWK,0.14285714285714285,6
4,T06_20240215,LOW,0.14285714285714285,7
4,T07_20250215,UNP,0.14285714285714285,1
4,T07_20250215,TEL,0.14285714285714285,2
4,T07_20250215,NSC,0.14285714285714285,3
4,T07_20250215,QCOM,0.14285714285714285,4
4,T07_20250215,BLK,0.14285714285714285,5
4,T07_20250215,LDOS,0.14285714285714285,6
4,T07_20250215,DIS,0.14285714285714285,7
4,T08_20260215,GS,0.14285714285714285,1
4,T08_20260215,MS,0.14285714285714285,2
4,T08_20260215,LLY,0.14285714285714285,3
4,T08_20260215,WEC,0.14285714285714285,4
4,T08_20260215,TRMB,0.14285714285714285,5
4,T08_20260215,EW,0.14285714285714285,6
4,T08_20260215,CI,0.14285714285714285,7
5,T02_20200215,HSY,0.14285714285714285,1
5,T02_20200215,AOS,0.14285714285714285,2
5,T02_20200215,LLY,0.14285714285714285,3
5,T02_20200215,PAYX,0.14285714285714285,4
5,T02_20200215,MAA,0.14285714285714285,5
5,T02_20200215,PHM,0.14285714285714285,6
5,T02_20200215,HPQ,0.14285714285714285,7
5,T03_20210215,ES,0.14285714285714285,1
5,T03_20210215,NI,0.14285714285714285,2
5,T03_20210215,JBHT,0.14285714285714285,3
5,T03_20210215,JNJ,0.14285714285714285,4
5,T03_20210215,ROL,0.14285714285714285,5
5,T03_20210215,ALGN,0.14285714285714285,6
5,T03_20210215,YUM,0.14285714285714285,7
5,T04_20220215,MCD,0.14285714285714285,1
5,T04_20220215,TSCO,0.14285714285714285,2
5,T04_20220215,AEP,0.14285714285714285,3
5,T04_20220215,BKNG,0.14285714285714285,4
5,T04_20220215,A,0.14285714285714285,5
5,T04_20220215,FCX,0.14285714285714285,6
5,T04_20220215,NSC,0.14285714285714285,7
5,T05_20230215,WM,0.14285714285714285,1
5,T05_20230215,PNC,0.14285714285714285,2
5,T05_20230215,ABT,0.14285714285714285,3
5,T05_20230215,HAS,0.14285714285714285,4
5,T05_20230215,RCL,0.14285714285714285,5
5,T05_20230215,MAS,0.14285714285714285,6
5,T05_20230215,ED,0.14285714285714285,7
5,T06_20240215,DPZ,0.14285714285714285,1
5,T06_20240215,MSCI,0.14285714285714285,2
5,T06_20240215,MPC,0.14285714285714285,3
5,T06_20240215,HD,0.14285714285714285,4
5,T06_20240215,L,0.14285714285714285,5
5,T06_20240215,DTE,0.14285714285714285,6
5,T06_20240215,AKAM,0.14285714285714285,7
5,T07_20250215,OMC,0.14285714285714285,1
5,T07_20250215,ICE,0.14285714285714285,2
5,T07_20250215,TRGP,0.14285714285714285,3
5,T07_20250215,TAP,0.14285714285714285,4
5,T07_20250215,HIG,0.14285714285714285,5
5,T07_20250215,PNC,0.14285714285714285,6
5,T07_20250215,HAL,0.14285714285714285,7
5,T08_20260215,ODFL,0.14285714285714285,1
5,T08_20260215,PCAR,0.14285714285714285,2
5,T08_20260215,VRTX,0.14285714285714285,3
5,T08_20260215,CSX,0.14285714285714285,4
5,T08_20260215,DXCM,0.14285714285714285,5
5,T08_20260215,WMT,0.14285714285714285,6
5,T08_20260215,TTWO,0.14285714285714285,7
6,T02_20200215,ORCL,0.14285714285714285,1
6,T02_20200215,GRMN,0.14285714285714285,2
6,T02_20200215,CBOE,0.14285714285714285,3
6,T02_20200215,PEG,0.14285714285714285,4
6,T02_20200215,ULTA,0.14285714285714285,5
6,T02_20200215,NVDA,0.14285714285714285,6
6,T02_20200215,GILD,0.14285714285714285,7
6,T03_20210215,XYL,0.14285714285714285,1
6,T03_20210215,NDAQ,0.14285714285714285,2
6,T03_20210215,CTSH,0.14285714285714285,3
6,T03_20210215,TYL,0.14285714285714285,4
6,T03_20210215,WEC,0.14285714285714285,5
6,T03_20210215,LUMN,0.14285714285714285,6
6,T03_20210215,CMI,0.14285714285714285,7
6,T04_20220215,CMG,0.14285714285714285,1
6,T04_20220215,TRV,0.14285714285714285,2
6,T04_20220215,BR,0.14285714285714285,3
6,T04_20220215,NWL,0.14285714285714285,4
6,T04_20220215,TMUS,0.14285714285714285,5
6,T04_20220215,DVN,0.14285714285714285,6
6,T04_20220215,DVA,0.14285714285714285,7
6,T05_20230215,ON,0.14285714285714285,1
6,T05_20230215,PPL,0.14285714285714285,2
6,T05_20230215,OMC,0.14285714285714285,3
6,T05_20230215,CMG,0.14285714285714285,4
6,T05_20230215,MU,0.14285714285714285,5
6,T05_20230215,DUK,0.14285714285714285,6
6,T05_20230215,AFL,0.14285714285714285,7
6,T06_20240215,AVY,0.14285714285714285,1
6,T06_20240215,JPM,0.14285714285714285,2
6,T06_20240215,APH,0.14285714285714285,3
6,T06_20240215,C,0.14285714285714285,4
6,T06_20240215,MKC,0.14285714285714285,5
6,T06_20240215,SPGI,0.14285714285714285,6
6,T06_20240215,CINF,0.14285714285714285,7
6,T07_20250215,C,0.14285714285714285,1
6,T07_20250215,AOS,0.14285714285714285,2
6,T07_20250215,TER,0.14285714285714285,3
6,T07_20250215,NTRS,0.14285714285714285,4
6,T07_20250215,FAST,0.14285714285714285,5
6,T07_20250215,GS,0.14285714285714285,6
6,T07_20250215,GRMN,0.14285714285714285,7
6,T08_20260215,BDX,0.14285714285714285,1
6,T08_20260215,DXCM,0.14285714285714285,2
6,T08_20260215,ETN,0.14285714285714285,3
6,T08_20260215,EQIX,0.14285714285714285,4
6,T08_20260215,SBAC,0.14285714285714285,5
6,T08_20260215,ADI,0.14285714285714285,6
6,T08_20260215,PANW,0.14285714285714285,7
7,T02_20200215,APD,0.14285714285714285,1
7,T02_20200215,HRB,0.14285714285714285,2
7,T02_20200215,KR,0.14285714285714285,3
7,T02_20200215,BMY,0.14285714285714285,4
7,T02_20200215,HAS,0.14285714285714285,5
7,T02_20200215,WELL,0.14285714285714285,6
7,T02_20200215,PAYX,0.14285714285714285,7
7,T03_20210215,NFLX,0.14285714285714285,1
7,T03_20210215,AME,0.14285714285714285,2
7,T03_20210215,TFC,0.14285714285714285,3
7,T03_20210215,ALL,0.14285714285714285,4
7,T03_20210215,WAT,0.14285714285714285,5
7,T03_20210215,USB,0.14285714285714285,6
7,T03_20210215,FAST,0.14285714285714285,7
7,T04_20220215,CMG,0.14285714285714285,1
7,T04_20220215,MSI,0.14285714285714285,2
7,T04_20220215,XEL,0.14285714285714285,3
7,T04_20220215,AMAT,0.14285714285714285,4
7,T04_20220215,TDG,0.14285714285714285,5
7,T04_20220215,PPL,0.14285714285714285,6
7,T04_20220215,ORLY,0.14285714285714285,7
7,T05_20230215,DVA,0.14285714285714285,1
7,T05_20230215,SHW,0.14285714285714285,2
7,T05_20230215,FMC,0.14285714285714285,3
7,T05_20230215,RF,0.14285714285714285,4
7,T05_20230215,JNJ,0.14285714285714285,5
7,T05_20230215,LHX,0.14285714285714285,6
7,T05_20230215,AIG,0.14285714285714285,7
7,T06_20240215,DXCM,0.14285714285714285,1
7,T06_20240215,TROW,0.14285714285714285,2
7,T06_20240215,CAT,0.14285714285714285,3
7,T06_20240215,BEN,0.14285714285714285,4
7,T06_20240215,JPM,0.14285714285714285,5
7,T06_20240215,TSCO,0.14285714285714285,6
7,T06_20240215,HSY,0.14285714285714285,7
7,T07_20250215,GLW,0.14285714285714285,1
7,T07_20250215,WAT,0.14285714285714285,2
7,T07_20250215,HON,0.14285714285714285,3
7,T07_20250215,EQIX,0.14285714285714285,4
7,T07_20250215,SJM,0.14285714285714285,5
7,T07_20250215,J,0.14285714285714285,6
7,T07_20250215,PSX,0.14285714285714285,7
7,T08_20260215,QCOM,0.14285714285714285,1
7,T08_20260215,AMT,0.14285714285714285,2
7,T08_20260215,SNA,0.14285714285714285,3
7,T08_20260215,JPM,0.14285714285714285,4
7,T08_20260215,TAP,0.14285714285714285,5
7,T08_20260215,NTAP,0.14285714285714285,6
7,T08_20260215,PSX,0.14285714285714285,7
8,T02_20200215,MSCI,0.14285714285714285,1
8,T02_20200215,EXPE,0.14285714285714285,2
8,T02_20200215,IFF,0.14285714285714285,3
8,T02_20200215,SLB,0.14285714285714285,4
8,T02_20200215,EMN,0.14285714285714285,5
8,T02_20200215,TRV,0.14285714285714285,6
8,T02_20200215,MGM,0.14285714285714285,7
8,T03_20210215,WFC,0.14285714285714285,1
8,T03_20210215,HCA,0.14285714285714285,2
8,T03_20210215,BA,0.14285714285714285,3
8,T03_20210215,ODFL,0.14285714285714285,4
8,T03_20210215,GRMN,0.14285714285714285,5
8,T03_20210215,DTE,0.14285714285714285,6
8,T03_20210215,TEL,0.14285714285714285,7
8,T04_20220215,QCOM,0.14285714285714285,1
8,T04_20220215,BAX,0.14285714285714285,2
8,T04_20220215,CME,0.14285714285714285,3
8,T04_20220215,IRM,0.14285714285714285,4
8,T04_20220215,BIO,0.14285714285714285,5
8,T04_20220215,HPQ,0.14285714285714285,6
8,T04_20220215,EA,0.14285714285714285,7
8,T05_20230215,CTRA,0.14285714285714285,1
8,T05_20230215,ATO,0.14285714285714285,2
8,T05_20230215,HRL,0.14285714285714285,3
8,T05_20230215,SJM,0.14285714285714285,4
8,T05_20230215,SNA,0.14285714285714285,5
8,T05_20230215,MCD,0.14285714285714285,6
8,T05_20230215,TAP,0.14285714285714285,7
8,T06_20240215,BAX,0.14285714285714285,1
8,T06_20240215,APH,0.14285714285714285,2
8,T06_20240215,SYY,0.14285714285714285,3
8,T06_20240215,PM,0.14285714285714285,4
8,T06_20240215,ZION,0.14285714285714285,5
8,T06_20240215,GLW,0.14285714285714285,6
8,T06_20240215,WHR,0.14285714285714285,7
8,T07_20250215,TDG,0.14285714285714285,1
8,T07_20250215,RSG,0.14285714285714285,2
8,T07_20250215,L,0.14285714285714285,3
8,T07_20250215,ABT,0.14285714285714285,4
8,T07_20250215,DLR,0.14285714285714285,5
8,T07_20250215,GRMN,0.14285714285714285,6
8,T07_20250215,EPAM,0.14285714285714285,7
8,T08_20260215,WY,0.14285714285714285,1
8,T08_20260215,LEN,0.14285714285714285,2
8,T08_20260215,TFC,0.14285714285714285,3
8,T08_20260215,BKR,0.14285714285714285,4
8,T08_20260215,CTRA,0.14285714285714285,5
8,T08_20260215,LIN,0.14285714285714285,6
8,T08_20260215,ERIE,0.14285714285714285,7
9,T02_20200215,EMN,0.14285714285714285,1
9,T02_20200215,MTB,0.14285714285714285,2
9,T02_20200215,OXY,0.14285714285714285,3
9,T02_20200215,CME,0.14285714285714285,4
9,T02_20200215,EMR,0.14285714285714285,5
9,T02_20200215,EBAY,0.14285714285714285,6
9,T02_20200215,ESS,0.14285714285714285,7
9,T03_20210215,KIM,0.14285714285714285,1
9,T03_20210215,OXY,0.14285714285714285,2
9,T03_20210215,MDT,0.14285714285714285,3
9,T03_20210215,UPS,0.14285714285714285,4
9,T03_20210215,TROW,0.14285714285714285,5
9,T03_20210215,NTAP,0.14285714285714285,6
9,T03_20210215,SCHW,0.14285714285714285,7
9,T04_20220215,INTU,0.14285714285714285,1
9,T04_20220215,SBAC,0.14285714285714285,2
9,T04_20220215,TSN,0.14285714285714285,3
9,T04_20220215,JCI,0.14285714285714285,4
9,T04_20220215,LH,0.14285714285714285,5
9,T04_20220215,FITB,0.14285714285714285,6
9,T04_20220215,LRCX,0.14285714285714285,7
9,T05_20230215,VLO,0.14285714285714285,1
9,T05_20230215,AAPL,0.14285714285714285,2
9,T05_20230215,BSX,0.14285714285714285,3
9,T05_20230215,AFL,0.14285714285714285,4
9,T05_20230215,PHM,0.14285714285714285,5
9,T05_20230215,EXC,0.14285714285714285,6
9,T05_20230215,AIZ,0.14285714285714285,7
9,T06_20240215,MAR,0.14285714285714285,1
9,T06_20240215,STE,0.14285714285714285,2
9,T06_20240215,XRAY,0.14285714285714285,3
9,T06_20240215,CMS,0.14285714285714285,4
9,T06_20240215,GS,0.14285714285714285,5
9,T06_20240215,PPG,0.14285714285714285,6
9,T06_20240215,FCX,0.14285714285714285,7
9,T07_20250215,HUBB,0.14285714285714285,1
9,T07_20250215,LOW,0.14285714285714285,2
9,T07_20250215,WM,0.14285714285714285,3
9,T07_20250215,WST,0.14285714285714285,4
9,T07_20250215,VRSN,0.14285714285714285,5
9,T07_20250215,SBUX,0.14285714285714285,6
9,T07_20250215,CRL,0.14285714285714285,7
9,T08_20260215,VTR,0.14285714285714285,1
9,T08_20260215,VRSN,0.14285714285714285,2
9,T08_20260215,AIZ,0.14285714285714285,3
9,T08_20260215,LHX,0.14285714285714285,4
9,T08_20260215,CNC,0.14285714285714285,5
9,T08_20260215,MCD,0.14285714285714285,6
9,T08_20260215,ADBE,0.14285714285714285,7
10,T02_20200215,EXR,0.14285714285714285,1
10,T02_20200215,AMGN,0.14285714285714285,2
10,T02_20200215,V,0.14285714285714285,3
10,T02_20200215,NEM,0.14285714285714285,4
10,T02_20200215,MMM,0.14285714285714285,5
10,T02_20200215,INTC,0.14285714285714285,6
10,T02_20200215,KMI,0.14285714285714285,7
10,T03_20210215,AJG,0.14285714285714285,1
10,T03_20210215,CDNS,0.14285714285714285,2
10,T03_20210215,CMCSA,0.14285714285714285,3
10,T03_20210215,ZBH,0.14285714285714285,4
10,T03_20210215,LDOS,0.14285714285714285,5
10,T03_20210215,CPRT,0.14285714285714285,6
10,T03_20210215,HST,0.14285714285714285,7
10,T04_20220215,MNST,0.14285714285714285,1
10,T04_20220215,TDG,0.14285714285714285,2
10,T04_20220215,A,0.14285714285714285,3
10,T04_20220215,AJG,0.14285714285714285,4
10,T04_20220215,PPG,0.14285714285714285,5
10,T04_20220215,LH,0.14285714285714285,6
10,T04_20220215,MMM,0.14285714285714285,7
10,T05_20230215,ACGL,0.14285714285714285,1
10,T05_20230215,ELV,0.14285714285714285,2
10,T05_20230215,ATO,0.14285714285714285,3
10,T05_20230215,CMS,0.14285714285714285,4
10,T05_20230215,COST,0.14285714285714285,5
10,T05_20230215,NI,0.14285714285714285,6
10,T05_20230215,EFX,0.14285714285714285,7
10,T06_20240215,QCOM,0.14285714285714285,1
10,T06_20240215,EQR,0.14285714285714285,2
10,T06_20240215,MDLZ,0.14285714285714285,3
10,T06_20240215,VZ,0.14285714285714285,4
10,T06_20240215,MKC,0.14285714285714285,5
10,T06_20240215,JBL,0.14285714285714285,6
10,T06_20240215,BRO,0.14285714285714285,7
10,T07_20250215,ALB,0.14285714285714285,1
10,T07_20250215,PWR,0.14285714285714285,2
10,T07_20250215,IEX,0.14285714285714285,3
10,T07_20250215,BBY,0.14285714285714285,4
10,T07_20250215,PCAR,0.14285714285714285,5
10,T07_20250215,ITW,0.14285714285714285,6
10,T07_20250215,STLD,0.14285714285714285,7
10,T08_20260215,HUBB,0.14285714285714285,1
10,T08_20260215,NTAP,0.14285714285714285,2
10,T08_20260215,CAT,0.14285714285714285,3
10,T08_20260215,CDNS,0.14285714285714285,4
10,T08_20260215,ITW,0.14285714285714285,5
10,T08_20260215,MU,0.14285714285714285,6
10,T08_20260215,STE,0.14285714285714285,7
11,T02_20200215,ROK,0.14285714285714285,1
11,T02_20200215,DLTR,0.14285714285714285,2
11,T02_20200215,MAR,0.14285714285714285,3
11,T02_20200215,MTB,0.14285714285714285,4
11,T02_20200215,ULTA,0.14285714285714285,5
11,T02_20200215,MMM,0.14285714285714285,6
11,T02_20200215,UNP,0.14285714285714285,7
11,T03_20210215,NRG,0.14285714285714285,1
11,T03_20210215,IFF,0.14285714285714285,2
11,T03_20210215,URI,0.14285714285714285,3
11,T03_20210215,MCD,0.14285714285714285,4
11,T03_20210215,UNM,0.14285714285714285,5
11,T03_20210215,AIG,0.14285714285714285,6
11,T03_20210215,AKAM,0.14285714285714285,7
11,T04_20220215,COP,0.14285714285714285,1
11,T04_20220215,IP,0.14285714285714285,2
11,T04_20220215,CCI,0.14285714285714285,3
11,T04_20220215,F,0.14285714285714285,4
11,T04_20220215,ZBRA,0.14285714285714285,5
11,T04_20220215,AMT,0.14285714285714285,6
11,T04_20220215,AMD,0.14285714285714285,7
11,T05_20230215,ITW,0.14285714285714285,1
11,T05_20230215,ED,0.14285714285714285,2
11,T05_20230215,MGM,0.14285714285714285,3
11,T05_20230215,DAL,0.14285714285714285,4
11,T05_20230215,CAT,0.14285714285714285,5
11,T05_20230215,CE,0.14285714285714285,6
11,T05_20230215,INTU,0.14285714285714285,7
11,T06_20240215,MNST,0.14285714285714285,1
11,T06_20240215,VFC,0.14285714285714285,2
11,T06_20240215,ROP,0.14285714285714285,3
11,T06_20240215,FRT,0.14285714285714285,4
11,T06_20240215,MOH,0.14285714285714285,5
11,T06_20240215,SHW,0.14285714285714285,6
11,T06_20240215,ISRG,0.14285714285714285,7
11,T07_20250215,AOS,0.14285714285714285,1
11,T07_20250215,GPC,0.14285714285714285,2
11,T07_20250215,EW,0.14285714285714285,3
11,T07_20250215,CHRW,0.14285714285714285,4
11,T07_20250215,BBY,0.14285714285714285,5
