date,equity_usd,cash_usd,positions_value_usd
2020-02-18,595.4045954045923,-3.779199175824033e-12,595.4045954045961
2020-02-19,597.1869577186626,-3.779199175824033e-12,597.1869577186663
2020-02-20,597.3470223084585,-3.779199175824033e-12,597.3470223084622
2020-02-21,592.4538799948806,-3.779199175824033e-12,592.4538799948843
2020-02-24,574.5890900596464,-3.779199175824033e-12,574.5890900596502
2020-02-25,555.3487033055951,-3.779199175824033e-12,555.3487033055989
2020-02-26,549.8759630369221,-3.779199175824033e-12,549.8759630369259
2020-02-27,528.2488650228759,-3.779199175824033e-12,528.2488650228796
2020-02-28,520.5056247348775,-3.779199175824033e-12,520.5056247348813
2020-03-02,541.5414019131038,-3.779199175824033e-12,541.5414019131075
2020-03-03,528.1090204649128,-3.779199175824033e-12,528.1090204649165
2020-03-04,549.0908255949175,-3.779199175824033e-12,549.0908255949213
2020-03-05,529.5532418400923,-3.779199175824033e-12,529.553241840096
2020-03-06,519.2965912864717,-3.779199175824033e-12,519.2965912864754
2020-03-09,475.82732762438815,-3.779199175824033e-12,475.8273276243919
2020-03-10,498.1301111414446,-3.779199175824033e-12,498.13011114144837
2020-03-11,471.2332806234541,-3.779199175824033e-12,471.23328062345786
2020-03-12,423.2622575434264,-3.779199175824033e-12,423.26225754343017
2020-03-13,456.9379952224772,-3.779199175824033e-12,456.93799522248094
2020-03-16,400.9150877760335,-3.779199175824033e-12,400.91508777603724
2020-03-17,424.1878697088788,-3.779199175824033e-12,424.18786970888254
2020-03-18,394.5687950552403,-3.779199175824033e-12,394.56879505524404
2020-03-19,396.90590883624463,-3.779199175824033e-12,396.9059088362484
2020-03-20,378.4442417582578,-3.779199175824033e-12,378.44424175826157
2020-03-23,364.3511933137033,-3.779199175824033e-12,364.35119331370703
2020-03-24,402.76967659397803,-3.779199175824033e-12,402.7696765939818
2020-03-25,413.7344192414308,-3.779199175824033e-12,413.7344192414346
2020-03-26,439.3917021198623,-3.779199175824033e-12,439.39170211986607
2020-03-27,425.75309159872893,-3.779199175824033e-12,425.7530915987327
2020-03-30,436.57571082646103,-3.779199175824033e-12,436.5757108264648
2020-03-31,428.3583327709982,-3.779199175824033e-12,428.3583327710019
2020-04-01,407.4597482160088,-3.779199175824033e-12,407.45974821601254
2020-04-02,414.04741151266575,-3.779199175824033e-12,414.0474115126695
2020-04-03,407.28922311065014,-3.779199175824033e-12,407.2892231106539
2020-04-06,438.0734287534079,-3.779199175824033e-12,438.07342875341163
2020-04-07,441.0646936137,-3.779199175824033e-12,441.06469361370375
2020-04-08,459.30355617458304,-3.779199175824033e-12,459.3035561745868
2020-04-09,470.29657641631456,-3.779199175824033e-12,470.2965764163183
2020-04-13,459.79495636916704,-3.779199175824033e-12,459.7949563691708
2020-04-14,471.87907613157427,-3.779199175824033e-12,471.879076131578
2020-04-15,456.9449550930543,-3.779199175824033e-12,456.94495509305807
2020-04-16,456.96282451391244,-3.779199175824033e-12,456.9628245139162
2020-04-17,473.9399876681424,-3.779199175824033e-12,473.93998766814616
