,importance
net_margin,0.1525097
revenue_yoy_growth,0.13616535
total_debt_yoy_growth,0.1303991
capex_to_revenue,0.122110635
earnings_quality,0.121954955
fcf_margin,0.11662096
roa,0.1133728
accruals_ratio,0.10686656
