,importance
earnings_quality,0.24846399
fcf_margin,0.23293215
net_income_yoy_growth,0.11093146
net_margin_trend_2y,0.10828279
current_ratio,0.10538437
revenue_yoy_growth,0.10113383
roe,0.0928714
