,importance
debt_to_ebitda,0.16318043
operating_income_yoy_growth,0.1620034
net_margin,0.14007713
debt_equity,0.12441194
net_margin_trend_2y,0.10596107
roa,0.10542558
current_ratio_change_yoy,0.100084536
revenue_yoy_growth,0.09885593
