run_id,entry_date,candidate_train_months,ticker,eligible,reason,in_fold_base_universe,has_snapshot_in_analysis_quarter,passes_sp500_entry_filter,passes_history_filter
T04_20220215,2022-02-15,132,ALB,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ALGN,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ALK,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ALL,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ALLE,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,AMAT,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,AMCR,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,AMD,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,AME,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,AMG,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,AMGN,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,AMP,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,AMT,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,AMTM,False,out_of_fold_base_universe,False,False,False,False
T04_20220215,2022-02-15,132,AMZN,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ANET,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,ANSS,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,ANTM,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,AON,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,AOS,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,APA,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,APD,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,APH,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,APO,False,out_of_fold_base_universe,False,False,False,False
T04_20220215,2022-02-15,132,APP,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,APTV,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,ARE,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ARES,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,ATO,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ATVI,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,AVB,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,AVGO,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,AVY,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,AWK,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,AXON,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,AXP,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,AZO,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BA,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BAC,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BALL,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,BAX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BBWI,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BBY,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BDX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BEN,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BF-B,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BG,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,BHF,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,BIIB,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BIO,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BK,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BKNG,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BKR,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,BLDR,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,BLK,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BLL,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,BMY,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BR,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BRK-B,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BRO,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BSX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BWA,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,BX,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,BXP,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,C,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CAG,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CAH,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CARR,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,CAT,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CB,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CBOE,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,CBRE,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CCI,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CCL,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CDAY,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,CDNS,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CDW,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,CE,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CEG,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,CERN,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,CF,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CFG,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,CHD,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CHRW,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CHTR,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,CI,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,CINF,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CL,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CLX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CMA,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,CMCSA,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CME,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CMG,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CMI,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CMS,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CNC,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CNP,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,COF,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,COIN,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,COL,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,COO,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,COP,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,COR,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,COST,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,COTY,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,CPAY,False,out_of_fold_base_universe,False,False,False,False
T04_20220215,2022-02-15,132,CPB,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CPRI,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,CPRT,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CPT,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,CRH,False,out_of_fold_base_universe,False,False,False,False
T04_20220215,2022-02-15,132,CRL,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CRM,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CRWD,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,CSCO,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CSGP,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,CSX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CTAS,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CTLT,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,CTRA,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CTSH,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CTVA,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,CTXS,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,CVNA,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,CVS,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CVX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,CZR,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,D,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,DAL,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,DASH,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,DAY,False,out_of_fold_base_universe,False,False,False,False
T04_20220215,2022-02-15,132,DD,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,DDOG,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,DE,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,DECK,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,DELL,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,DFS,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,DG,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,DGX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,DHI,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,DHR,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,DIS,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,DISCA,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,DISCK,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,DISH,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,DLR,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,DLTR,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,DOC,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,DOV,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,DOW,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,DPZ,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,DRE,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,DRI,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,DTE,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,DUK,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,DVA,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,DVN,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,DXC,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,DXCM,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,EA,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,EBAY,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ECL,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ED,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,EFX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,EG,False,out_of_fold_base_universe,False,False,False,False
T04_20220215,2022-02-15,132,EIX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,EL,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ELV,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,EME,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,EMN,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,EMR,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ENPH,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,EOG,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,EPAM,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,EQIX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,EQR,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,EQT,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,ERIE,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,ES,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ESRX,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,ESS,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ETN,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,ETR,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ETSY,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,EVRG,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,EW,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,EXC,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,EXE,False,out_of_fold_base_universe,False,False,False,False
T04_20220215,2022-02-15,132,EXPD,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,EXPE,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,EXR,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,F,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,FANG,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,FAST,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,FB,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,FBHS,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,FCX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,FDS,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,FDX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,FE,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,FFIV,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,FICO,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,FIS,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,FISV,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,FITB,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,FIX,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,FLR,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,FLS,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,FLT,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,FMC,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,FOX,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,FOXA,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,FRC,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,FRT,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,FSLR,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,FTI,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,FTNT,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,FTV,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,GD,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,GDDY,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,GE,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,GEHC,False,out_of_fold_base_universe,False,False,False,False
T04_20220215,2022-02-15,132,GEN,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,GEV,False,out_of_fold_base_universe,False,False,False,False
T04_20220215,2022-02-15,132,GILD,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,GIS,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,GL,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,GLW,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,GM,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,GNRC,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,GOOG,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,GOOGL,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,GPC,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,GPN,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,GRMN,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,GS,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,GT,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,GWW,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,HAL,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,HAS,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,HBAN,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,HCA,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,HD,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,HES,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,HIG,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,HII,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,HLT,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,HOG,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,HOLX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,HON,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,HOOD,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,HP,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,HPE,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,HPQ,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,HRB,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,HRL,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,HSIC,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,HST,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,HSY,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,HUBB,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,HUM,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,HWM,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,IBKR,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,IBM,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ICE,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,IDXX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,IEX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,IFF,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ILMN,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,INCY,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,INFO,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,INTC,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,INTU,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,INVH,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,IP,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,IPG,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,IPGP,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,IQV,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,IR,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,IRM,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ISRG,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,IT,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,ITW,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,IVZ,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,J,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,JBHT,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,JBL,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,JCI,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,JEF,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,JKHY,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,JNJ,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,JNPR,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,JPM,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,K,False,no_snapshot_in_analysis_quarter,True,False,False,False
T04_20220215,2022-02-15,132,KDP,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,KEY,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,KEYS,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,KHC,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,KIM,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,KKR,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,KLAC,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,KMB,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,KMI,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,KMX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,KO,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,KR,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,KSS,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,KVUE,False,out_of_fold_base_universe,False,False,False,False
T04_20220215,2022-02-15,132,L,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LB,False,out_of_fold_base_universe,False,False,False,False
T04_20220215,2022-02-15,132,LDOS,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LEG,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,LEN,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LH,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LHX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LII,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,LIN,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,LKQ,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LLY,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LMT,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LNC,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LNT,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LOW,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LRCX,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LULU,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,LUMN,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LUV,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LVS,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,LW,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,LYB,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,LYV,False,insufficient_train_history,True,True,True,False
T04_20220215,2022-02-15,132,M,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,MA,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,MAA,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,MAC,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,MAR,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,MAS,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,MAT,False,not_member_sp500_on_entry,False,True,False,False
T04_20220215,2022-02-15,132,MCD,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,MCHP,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,MCK,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,MCO,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,MDLZ,True,eligible,True,True,True,True
T04_20220215,2022-02-15,132,MDT,False,insufficient_train_history,True,True,True,False
