Date,sp500_momentum_3m
2019-01-02,
2019-01-03,
2019-01-04,
2019-01-07,
2019-01-08,
2019-01-09,
2019-01-10,
2019-01-11,
2019-01-14,
2019-01-15,
2019-01-16,
2019-01-17,
2019-01-18,
2019-01-22,
2019-01-23,
2019-01-24,
2019-01-25,
2019-01-28,
2019-01-29,
2019-01-30,
2019-01-31,
2019-02-01,
2019-02-04,
2019-02-05,
2019-02-06,
2019-02-07,
2019-02-08,
2019-02-11,
2019-02-12,
2019-02-13,
2019-02-14,
2019-02-15,
2019-02-19,
2019-02-20,
2019-02-21,
2019-02-22,
2019-02-25,
2019-02-26,
2019-02-27,
2019-02-28,
2019-03-01,
2019-03-04,
2019-03-05,
2019-03-06,
2019-03-07,
2019-03-08,
2019-03-11,
2019-03-12,
2019-03-13,
2019-03-14,
2019-03-15,
2019-03-18,
2019-03-19,
2019-03-20,
2019-03-21,
2019-03-22,
2019-03-25,
2019-03-26,
2019-03-27,
2019-03-28,
2019-03-29,
2019-04-01,
2019-04-02,
2019-04-03,0.14476714174956085
2019-04-04,0.17627426842534288
2019-04-05,0.14249944989916918
2019-04-08,0.1357341818331541
2019-04-09,0.118003755980564
2019-04-10,0.11731322905675445
2019-04-11,0.11232985236610893
2019-04-12,0.11984543195727104
2019-04-15,0.12505564420079418
2019-04-16,0.11368808344422066
2019-04-17,0.10869226822412958
2019-04-18,0.10207669021788868
2019-04-22,0.08883780464215563
2019-04-23,0.11423906736033795
2019-04-24,0.10935311106515799
2019-04-25,0.10742028261337166
2019-04-26,0.10324377131097551
2019-04-29,0.11316070147314528
2019-04-30,0.1158447265625
2019-05-01,0.09051674799830733
2019-05-02,0.07892456424227023
2019-05-03,0.08834554233391168
2019-05-06,0.07618706381862372
2019-05-07,0.053457318284132915
2019-05-08,0.05411087550581284
2019-05-09,0.06085250416795196
2019-05-10,0.0640796590102164
2019-05-13,0.0376670110414663
2019-05-14,0.0326734987699262
2019-05-15,0.03557169031884344
2019-05-16,0.0475611545270489
2019-05-17,0.030238481296890107
2019-05-20,0.021753665960617674
2019-05-21,0.028606369679604837
2019-05-22,0.029331048606059396
2019-05-23,0.010588458065793116
2019-05-24,0.010711291766507092
2019-05-28,0.0030387596303120823
2019-05-29,-0.0033519304944363837
2019-05-30,0.0015694497745823988
2019-05-31,-0.0184149759393879
2019-06-03,-0.017315931412186902
2019-06-04,0.004882375088019808
2019-06-05,0.019736943526166062
2019-06-06,0.03439886099145295
2019-06-07,0.04749059130274569
2019-06-10,0.03716089887045171
2019-06-11,0.03374503872900503
2019-06-12,0.024518722671278415
2019-06-13,0.029610291932896438
2019-06-14,0.022852243575271602
2019-06-17,0.020025126420643247
2019-06-18,0.0300716062038886
2019-06-19,0.03619747016911923
2019-06-20,0.03478256630898913
2019-06-21,0.05346858549746902
2019-06-24,0.052527188993483964
2019-06-25,0.0350971534972937
2019-06-26,0.038643711018801374
2019-06-27,0.038885567707783286
2019-06-28,0.037877544143682496
2019-07-01,0.03387990984340106
2019-07-02,0.036889140738653126
2019-07-03,0.042604639164834035
2019-07-05,0.03855678587238698
2019-07-08,0.028765102020371414
2019-07-09,0.0289594348707376
2019-07-10,0.03991040203469187
2019-07-11,0.03867445673361569
2019-07-12,0.043433535135575685
2019-07-15,0.03676472872763892
2019-07-16,0.033886507440895386
2019-07-17,0.02661103029246381
2019-07-18,0.03263636947493409
2019-07-19,0.024640047573733614
2019-07-22,0.026499606037925227
2019-07-23,0.02447098549784621
2019-07-24,0.031534736901101645
2019-07-25,0.026485133149868556
2019-07-26,0.029246169243867248
2019-07-29,0.026482890296865458
2019-07-30,0.022862776103668825
2019-07-31,0.019375900894468945
2019-08-01,0.012352970612448555
2019-08-02,-0.004613545526811036
2019-08-05,-0.029916753230286197
2019-08-06,-0.0007905650936264053
2019-08-07,0.0015836726554216973
2019-08-08,0.023468021219429147
2019-08-09,0.012927743896187671
2019-08-12,0.02518958238911151
2019-08-13,0.0324265575904652
2019-08-14,-0.003633815775456628
2019-08-15,-0.009984970385964909
2019-08-16,0.010193948671669562
2019-08-19,0.0293708335059657
2019-08-20,0.012620585746213164
2019-08-21,0.023863259300869855
2019-08-22,0.03568440716805821
2019-08-23,0.007448549709378582
2019-08-26,0.027116137706472365
2019-08-27,0.030951948593109124
2019-08-28,0.035527000339923065
2019-08-29,0.06268759251547884
2019-08-30,0.0663193036870311
2019-09-03,0.03674280368368632
2019-09-04,0.039499011308830045
2019-09-05,0.046601187351007045
2019-09-06,0.03667156334571908
2019-09-09,0.03176603000360445
2019-09-10,0.03245980996977216
2019-09-11,0.04204741931997136
2019-09-12,0.040783147335855086
2019-09-13,0.04170791377979155
2019-09-16,0.03747488190354775
2019-09-17,0.030143072974680774
2019-09-18,0.02742905100452342
2019-09-19,0.017808701108011915
2019-09-20,0.014102922246961525
2019-09-23,0.0157638073917159
2019-09-24,0.016871376653320613
2019-09-25,0.024397891115953474
2019-09-26,0.01801765406237754
2019-09-27,0.006808859060692285
2019-09-30,0.0041864137199001394
2019-10-01,-0.011019138737513923
2019-10-02,-0.03612031379333136
2019-10-03,-0.026678626556785212
2019-10-04,-0.008044470437690965
2019-10-07,-0.013706347887560755
2019-10-08,-0.03341385516592488
2019-10-09,-0.026837475832404145
2019-10-10,-0.02509817810534687
2019-10-11,-0.014607049259741989
2019-10-14,-0.012613059821457884
2019-10-15,0.0037729307739478024
2019-10-16,-0.0018096717052885625
2019-10-17,0.007169176674093558
2019-10-18,0.00039192968362722347
2019-10-21,0.0004159083312043066
2019-10-22,-0.007805795513917357
2019-10-23,0.0002830196653962336
2019-10-24,-0.005145666953070505
2019-10-25,0.0005230366869990455
2019-10-28,0.008708404685307869
2019-10-29,0.018960673467000477
2019-10-30,0.031558512130570815
2019-10-31,0.03598506437766802
2019-11-01,0.07809849850519934
2019-11-04,0.06818725945103798
2019-11-05,0.06610314149537344
2019-11-06,0.04720411466546315
2019-11-07,0.05705721305016653
2019-11-08,0.07298023745676385
2019-11-11,0.05491195004391303
2019-11-12,0.08844609645746004
2019-11-13,0.08654303025522614
2019-11-14,0.0719878823867377
2019-11-15,0.0673165615472553
2019-11-18,0.07637278229877564
2019-11-19,0.06693612244974623
2019-11-20,0.06346670756071271
2019-11-21,0.0900667420526382
2019-11-22,0.08056968353440475
2019-11-25,0.09218028571795678
2019-11-26,0.08746029462164273
2019-11-27,0.07831886922868869
2019-11-29,0.07330358945438231
2019-12-02,0.07143179961293944
2019-12-03,0.05290386629532584
2019-12-04,0.04595430435672876
2019-12-05,0.046570486056811466
2019-12-06,0.056230962054727884
2019-12-09,0.052551050384309406
2019-12-10,0.04384977020062708
2019-12-11,0.04387996007852224
2019-12-12,0.05359470555481449
2019-12-13,0.05698544680937001
2019-12-16,0.061799249099225184
2019-12-17,0.06179139472761541
2019-12-18,0.06131118272997349
2019-12-19,0.071288453797836
2019-12-20,0.07669011062293007
2019-12-23,0.08676933312067936
2019-12-24,0.07990624592058837
2019-12-26,0.08808705764979186
2019-12-27,0.09393980559027693
2019-12-30,0.0821536478262821
2019-12-31,0.09881133553163002
2020-01-02,0.12821675242193065
2020-01-03,0.11139177013137114
2020-01-06,0.09968462795104593
2020-01-07,0.10153494758452153
2020-01-08,0.12443225613828357
2020-01-09,0.12170311047242399
2020-01-10,0.11137023477346109
2020-01-13,0.10701379375987252
2020-01-14,0.10687254873717533
2020-01-15,0.09801117413136828
2020-01-16,0.109416067752375
2020-01-17,0.11063232255961375
2020-01-21,0.11204544014519913
2020-01-22,0.10477531408527052
2020-01-23,0.10999704601895033
2020-01-24,0.09683741472199192
2020-01-27,0.07751407363480145
2020-01-28,0.08393242040925286
2020-01-29,0.0769817881316015
2020-01-30,0.08125747994167742
2020-01-31,0.05866868810383696
2020-02-03,0.06958211828051875
2020-02-04,0.07521583039346313
2020-02-05,0.083300009501456
2020-02-06,0.08819298052255564
2020-02-07,0.08155601936156898
2020-02-10,0.08651364334139933
2020-02-11,0.08556840275387922
2020-02-12,0.09473242408710325
2020-02-13,0.0912401176957649
2020-02-14,0.09247452180145999
2020-02-18,0.08837354369307104
2020-02-19,0.08514448021516263
2020-02-20,0.08046045323543827
2020-02-21,0.06972997491364996
2020-02-24,0.03777752749474317
2020-02-25,0.007948962012570782
2020-02-26,0.001961184789526449
2020-02-27,-0.049424914196211756
2020-02-28,-0.05932140144609932
2020-03-02,-0.02010378665210011
2020-03-03,-0.04381112396033593
2020-03-04,0.005218586321345198
2020-03-05,-0.022391054849003722
2020-03-06,-0.04510141872090412
2020-03-09,-0.11896654653973104
2020-03-10,-0.08381674587236476
2020-03-11,-0.12582433546346672
2020-03-12,-0.20810086540186656
2020-03-13,-0.13706575228261852
2020-03-16,-0.24693794635004163
2020-03-17,-0.2018461555055875
2020-03-18,-0.24858602379909267
2020-03-19,-0.24530155556177535
2020-03-20,-0.27771266711442943
2020-03-23,-0.3019839143234666
2020-03-24,-0.24024745270941583
2020-03-25,-0.23214876780928007
2020-03-26,-0.18406450248595696
2020-03-27,-0.2155738771611473
2020-03-30,-0.1893105948389292
2020-03-31,-0.19765371743960547
2020-04-01,-0.23532398442562408
2020-04-02,-0.22436581592208837
2020-04-03,-0.2306753552052212
2020-04-06,-0.17946698756682355
2020-04-07,-0.17847942707294373
2020-04-08,-0.1546456589380174
2020-04-09,-0.14806849178318837
2020-04-13,-0.15426223828351582
2020-04-14,-0.13444414909809643
2020-04-15,-0.15222874671823206
2020-04-16,-0.14888926923998425
2020-04-17,-0.1333359439302665
2020-04-20,-0.15210750393529193
2020-04-21,-0.17593102050910914
2020-04-22,-0.15727852529728303
2020-04-23,-0.15869301949019676
2020-04-24,-0.13920017009618657
2020-04-27,-0.11257446611853705
2020-04-28,-0.12601338695786923
2020-04-29,-0.10200094780324898
2020-04-30,-0.11305372371229438
2020-05-01,-0.12240198671937741
2020-05-04,-0.12501998861400454
2020-05-05,-0.1301405374974578
2020-05-06,-0.14582165900743027
2020-05-07,-0.13885852740541937
2020-05-08,-0.11957469754884342
2020-05-11,-0.1258618161870061
2020-05-12,-0.1452251903246221
2020-05-13,-0.1655446771679152
2020-05-14,-0.1545492659803882
2020-05-15,-0.15279157624681883
2020-05-18,-0.12354430097326219
2020-05-19,-0.13679546809693377
2020-05-20,-0.11906092243110722
2020-05-21,-0.1166174789107558
2020-05-22,-0.08383421332155727
2020-05-26,-0.0436159794610973
2020-05-27,-0.02575416187710311
2020-05-28,0.01711113702883882
2020-05-29,0.03049538923439843
2020-06-01,-0.011164217620711403
2020-06-02,0.025787681221388414
2020-06-03,-0.002316205042800168
2020-06-04,0.029236743441698687
2020-06-05,0.07453977994596728
2020-06-08,0.17688665953772076
2020-06-09,0.11274254774042247
2020-06-10,0.16369858573019913
2020-06-11,0.2102119725794509
2020-06-12,0.1218323865862152
2020-06-15,0.28517316260926906
2020-06-16,0.23547066951286166
2020-06-17,0.2983152760292622
2020-06-18,0.2929995670219694
2020-06-19,0.3439685955399414
2020-06-22,0.3935193722659118
2020-06-23,0.27947188940754164
2020-06-24,0.2321777722725702
2020-06-25,0.17250108537574427
2020-06-26,0.18398017034041092
2020-06-29,0.16240843041548114
2020-06-30,0.19952871969448593
2020-07-01,0.2612265158558491
2020-07-02,0.23867589961220004
2020-07-06,0.277688745093692
2020-07-07,0.1808175715849225
2020-07-08,0.19197116885675425
2020-07-09,0.14620836195718034
2020-07-10,0.14166503968678668
2020-07-13,0.14252094038386676
2020-07-14,0.12349000151147815
2020-07-15,0.15923198366969293
2020-07-16,0.14860245835054586
2020-07-17,0.1218168744911543
2020-07-20,0.15184409991885794
2020-07-21,0.19028999148002268
2020-07-22,0.1702955195956315
2020-07-23,0.15650148532403163
2020-07-24,0.13356525232572358
2020-07-27,0.12538907134655464
2020-07-28,0.12399640361531294
2020-07-29,0.1084976511667175
2020-07-30,0.11460877923146118
2020-07-31,0.1555829323129032
2020-08-03,0.15895583793797652
2020-08-04,0.15272066953042485
2020-08-05,0.16828631690678297
2020-08-06,0.16242246440535557
2020-08-07,0.14385964005882768
