,importance
atr_14,0.23077959041858023
momentum_6m,0.14211005012932254
bb_pct,0.140381268593322
volatility_60d,0.13923523985066003
price_vs_52w_low,0.1181115268605257
volatility_20d,0.1150534891844119
price_vs_52w_high,0.11432883496317767
