,importance
atr_14,0.17058734932778302
price_vs_52w_high,0.14128255103521442
price_vs_52w_low,0.1275838134685006
bb_pct,0.12706253608983353
volatility_60d,0.1204474295052016
volatility_20d,0.11521124027352014
macd_hist,0.11426770421957462
momentum_3m,0.08355737608037202
