,importance
sp500_momentum_12m,0.0805200917846738
yield_curve,0.06024547672765203
sp500_momentum_3m,0.057137115634882496
bb_pct,0.04336037039566111
sma_20,0.04316421724517105
volatility_20d,0.041628851458675176
momentum_quality,0.0411670683439335
momentum_12m,0.03947531440274761
vol_ratio_20_50,0.03876601918854386
momentum_6m,0.038274322995275833
macd_hist,0.03743244224455451
momentum_1m,0.036707634933160815
volatility_60d,0.03627399115669817
rsi_14,0.03622306611845969
price_vs_52w_low,0.03590716122628659
inverted_yield_curve,0.03563310329379298
sma_50,0.03529295270322907
macd_signal,0.03519263041413193
momentum_3m,0.0350999884196212
sma_200,0.03257587677229378
atr_14,0.03231005254243594
macd,0.031715669106556994
rsi_28,0.031045435097460602
vix,0.02811114796047887
price_vs_52w_high,0.02548282630572258
macd_bullish,0.0038570917812733667
rsi_overbought,0.002842300465714867
cross_sma_20_50,0.002440230762030759
above_sma200,0.0018128852562298917
rsi_oversold,0.0003046652626508498
vol_expansion,0.0
high_vix_regime,0.0
