,importance
sp500_momentum_3m,0.13077992871791436
vix,0.08312192619159704
sp500_momentum_12m,0.07787729290910522
yield_curve,0.06689939443516281
macd_hist,0.045526539040725435
bb_pct,0.041846163845022204
price_vs_52w_low,0.036163969012033455
momentum_3m,0.03539110885270882
volatility_20d,0.03484149568255557
sma_20,0.031378117598928855
sma_200,0.03094317106293821
volatility_60d,0.030818583367730412
price_vs_52w_high,0.029959938815440037
momentum_6m,0.02818691505051411
momentum_quality,0.026247274931753536
vol_ratio_20_50,0.02586003268645825
atr_14,0.02574974037311189
macd_signal,0.025558593363675598
momentum_12m,0.025491207966147938
inverted_yield_curve,0.025022777330286253
rsi_28,0.024161743737140372
momentum_1m,0.023826604801819553
rsi_14,0.023034264081655244
sma_50,0.022250982568777316
macd,0.020242101507510917
high_vix_regime,0.010267926315002071
cross_sma_20_50,0.00927862444334581
macd_bullish,0.006097009180053196
above_sma200,0.0024380937219737656
rsi_overbought,0.0004479735939191289
rsi_oversold,0.00029050481499271364
vol_expansion,0.0
