,importance
sp500_momentum_3m,0.10337826730109106
vix,0.09143229390167507
sp500_momentum_12m,0.07919627656959928
yield_curve,0.0657193592036564
macd_hist,0.042426960172221764
price_vs_52w_low,0.04183265897246404
bb_pct,0.03945953165472888
momentum_3m,0.037139822753243006
volatility_20d,0.0345783926739901
sma_20,0.03201128946102442
sma_200,0.031825297705684534
momentum_12m,0.03091447537119822
momentum_quality,0.030816976164669628
momentum_6m,0.0302137289053459
volatility_60d,0.02996785298081192
momentum_1m,0.029255116768982337
atr_14,0.028419056209728795
vol_ratio_20_50,0.027507756941964393
sma_50,0.027409909355381845
rsi_28,0.027048592612131158
rsi_14,0.02667418812382208
price_vs_52w_high,0.02614879585711501
macd_signal,0.025304499697065795
macd,0.02343167159361963
inverted_yield_curve,0.01833896800167143
cross_sma_20_50,0.006672460459657291
high_vix_regime,0.006080424417700809
macd_bullish,0.0039452171721960924
above_sma200,0.002105041380378425
rsi_overbought,0.0005831246687094873
rsi_oversold,0.0001619929484711183
vol_expansion,0.0
