,importance
sp500_momentum_3m,0.09020720410742283
sp500_momentum_12m,0.0710099837002084
yield_curve,0.06935674064564122
volatility_20d,0.05067002546125967
macd_hist,0.04951418097517419
vix,0.048465732022017184
bb_pct,0.04357352316482742
momentum_3m,0.04337823222936736
volatility_60d,0.042209433442254585
momentum_quality,0.03932159868075453
sma_20,0.03875809913360914
momentum_12m,0.03766315785807275
price_vs_52w_low,0.03577211551091596
macd_signal,0.032460156326598884
momentum_1m,0.03179194836355233
sma_200,0.031612666813695144
rsi_28,0.03029876596916992
momentum_6m,0.028981417258425707
price_vs_52w_high,0.02863279330756658
vol_ratio_20_50,0.028290516236718136
sma_50,0.028129898855142704
atr_14,0.027651683738816553
macd,0.026852555431310023
rsi_14,0.025785078539216168
cross_sma_20_50,0.01104954082277919
macd_bullish,0.003946199809986382
above_sma200,0.0021127105733515375
high_vix_regime,0.0020770469012755593
rsi_overbought,0.00042699412086991514
rsi_oversold,0.0
vol_expansion,0.0
inverted_yield_curve,0.0
