,importance
sp500_momentum_3m,0.10412557890920748
yield_curve,0.06698979663608992
sp500_momentum_12m,0.059498717502591704
vix,0.05544598365855995
macd_hist,0.047853721473054237
volatility_20d,0.04320008032796979
bb_pct,0.03974506020021312
momentum_quality,0.039213227286495025
momentum_3m,0.03672941326224948
price_vs_52w_low,0.03592164463827912
macd_signal,0.035914978145160724
volatility_60d,0.03497037217832989
momentum_12m,0.03443304110574206
momentum_6m,0.03441570966710182
sma_200,0.032031157017556745
sma_20,0.030423626256350308
momentum_1m,0.02992767829071805
atr_14,0.02926812423382208
rsi_28,0.02857605052662616
sma_50,0.02795260066911074
rsi_14,0.0279024854322827
price_vs_52w_high,0.02755833141600987
macd,0.02719709237675539
vol_ratio_20_50,0.027192652279720324
inverted_yield_curve,0.01721509640792294
cross_sma_20_50,0.013559170364256181
high_vix_regime,0.006667362082328168
macd_bullish,0.0034155598347756456
above_sma200,0.0018710975609852868
rsi_overbought,0.0006677054339765987
rsi_oversold,0.00011688482575847989
vol_expansion,0.0
