,importance
yield_curve,0.09436179992074686
sp500_momentum_3m,0.0908567294787035
vix,0.07198753448033365
sp500_momentum_12m,0.06902885498013556
price_vs_52w_low,0.042810688220276547
volatility_20d,0.03885777160662409
macd_hist,0.0388094542278426
bb_pct,0.037231241642209124
momentum_3m,0.035214441427328706
sma_20,0.03336838498772762
momentum_12m,0.032730749692458525
momentum_quality,0.032570185625512324
volatility_60d,0.03231824054206789
momentum_6m,0.032126887815322885
sma_200,0.030102595547681413
atr_14,0.03004979130160178
macd_signal,0.028849743372364754
inverted_yield_curve,0.028082952701750593
sma_50,0.02762113224385797
vol_ratio_20_50,0.026737023897415297
momentum_1m,0.025740374247338497
rsi_14,0.02525408281073435
macd,0.02499810564175194
rsi_28,0.024087631722013905
price_vs_52w_high,0.023904681218603955
cross_sma_20_50,0.007601930650408999
high_vix_regime,0.007244842053543691
macd_bullish,0.004525199675188844
above_sma200,0.002045900805397567
rsi_overbought,0.0006311756133661856
rsi_oversold,0.0002498718496903072
vol_expansion,0.0
