,importance
sp500_momentum_3m,0.1366090723214574
sp500_momentum_12m,0.06844893426553203
vix,0.06490696079250119
macd_hist,0.051753620147755676
yield_curve,0.048119431424473745
momentum_3m,0.04601762828766141
bb_pct,0.04010439899440562
volatility_20d,0.03902782317287299
volatility_60d,0.03549853351577378
sma_20,0.03353560645081297
momentum_6m,0.03257842510719458
price_vs_52w_low,0.030922788733770443
sma_50,0.030608683848808337
momentum_quality,0.030370425316337508
atr_14,0.030274151012365472
momentum_1m,0.030194463850971003
momentum_12m,0.029674436464080835
macd_signal,0.02948547561616691
rsi_28,0.02932096065126965
vol_ratio_20_50,0.02862816392842854
sma_200,0.02746973190108057
price_vs_52w_high,0.02729955443133578
rsi_14,0.026527552423282433
macd,0.023465223212472845
cross_sma_20_50,0.01154113051288347
inverted_yield_curve,0.007320118893388565
macd_bullish,0.00483046617612497
high_vix_regime,0.0031603674217050245
above_sma200,0.0018020573865274632
rsi_overbought,0.00046672267693883364
rsi_oversold,3.7091061619989745e-05
vol_expansion,0.0
