,importance
sp500_momentum_3m,0.16037453448114364
yield_curve,0.09748511932252599
macd_hist,0.07103821353209869
vix,0.07017295612192265
sp500_momentum_12m,0.05748963081307867
momentum_3m,0.05061581915879758
bb_pct,0.04695445781703172
sma_20,0.03684479694894739
volatility_60d,0.036052421388301184
volatility_20d,0.035199184605062696
macd_signal,0.02737552791917214
atr_14,0.025104090044164452
rsi_14,0.02487696067570539
vol_ratio_20_50,0.023994587921753314
price_vs_52w_low,0.023958775588935537
sma_200,0.02379848917101268
rsi_28,0.02353329660152077
price_vs_52w_high,0.021578582686853715
macd,0.02125840751249181
momentum_6m,0.020755998653424243
momentum_12m,0.020403066793346362
sma_50,0.019939107946595595
momentum_quality,0.01969002795661583
momentum_1m,0.01870554182289141
macd_bullish,0.011458516688915345
cross_sma_20_50,0.008307358046291576
rsi_overbought,0.0015484164490472978
above_sma200,0.0011258970140674888
high_vix_regime,0.00036021631828488327
rsi_oversold,0.0
vol_expansion,0.0
inverted_yield_curve,0.0
