,importance
sp500_momentum_3m,0.10549245325251058
sp500_momentum_12m,0.06554212554879521
yield_curve,0.05628220798977588
volatility_20d,0.05497477935636456
macd_hist,0.05043521959427995
volatility_60d,0.04694891860508766
momentum_3m,0.04562416207623831
vix,0.04397151154153327
bb_pct,0.042750674892313524
momentum_quality,0.03801743428657833
momentum_12m,0.036612147240481674
price_vs_52w_low,0.0353871993651795
sma_20,0.03533626283720205
sma_200,0.03432670054538254
macd_signal,0.0321731373451487
vol_ratio_20_50,0.03165691042760527
momentum_6m,0.03044483464386725
momentum_1m,0.030035247950791454
price_vs_52w_high,0.028402497782120794
sma_50,0.02759573547405295
rsi_28,0.027569042886047623
atr_14,0.027367492472048564
rsi_14,0.026038203666930663
macd,0.02509462331339034
inverted_yield_curve,0.0080304721999218
macd_bullish,0.005819996959001368
cross_sma_20_50,0.004046206265193847
above_sma200,0.0019383391645013816
rsi_overbought,0.0011080518945032454
high_vix_regime,0.0007809642949517874
rsi_oversold,0.00016063738688690407
vol_expansion,3.580874131300412e-05
