,importance
sp500_momentum_12m,0.10171082354861323
sp500_momentum_3m,0.0826611110777293
yield_curve,0.05948214397693339
vix,0.04833692379968695
volatility_20d,0.045414813823281656
bb_pct,0.04256356805509231
sma_20,0.039464187458700305
macd_hist,0.038567792644264125
momentum_quality,0.038196581872356125
momentum_6m,0.03716563300708356
momentum_3m,0.03381834384899811
price_vs_52w_low,0.03347678640146294
vol_ratio_20_50,0.03337657271835811
macd_signal,0.03318072497075104
momentum_1m,0.03316816238075256
momentum_12m,0.03309763891358249
volatility_60d,0.03213657762749044
sma_200,0.03147765003641098
atr_14,0.030052537172294076
rsi_14,0.029958908193934715
sma_50,0.029639000713544153
rsi_28,0.028758109572314162
macd,0.02711248751042709
price_vs_52w_high,0.02615030853432343
inverted_yield_curve,0.021267582458760738
macd_bullish,0.003942882768012879
cross_sma_20_50,0.0025290690634658824
above_sma200,0.001897679699151322
rsi_overbought,0.0010561355180762314
rsi_oversold,0.0003392626341477639
vol_expansion,0.0
high_vix_regime,0.0
