,importance
sp500_momentum_3m,0.1426720641651131
volatility_60d,0.06926298901393187
volatility_20d,0.05789141256728215
momentum_3m,0.0557778183539613
macd_hist,0.055668406137688836
yield_curve,0.05500444012692999
vix,0.043041209020270595
sp500_momentum_12m,0.0363764622989923
atr_14,0.035319068845527574
bb_pct,0.03256416827596982
sma_20,0.03170526365461717
momentum_quality,0.03113333292407996
sma_200,0.030949404176720173
macd_signal,0.030429595425081602
vol_ratio_20_50,0.03008415737242326
price_vs_52w_low,0.030046899032198458
momentum_12m,0.029209761121290975
momentum_1m,0.028592488854516915
price_vs_52w_high,0.028432231249512666
rsi_28,0.026363868678824925
momentum_6m,0.026183690492986265
macd,0.02588745943995712
rsi_14,0.02570404681604044
sma_50,0.0251432586865568
cross_sma_20_50,0.007692894836857587
macd_bullish,0.0061513391000416594
above_sma200,0.0014217192588170374
high_vix_regime,0.0010029533582627704
rsi_overbought,0.0002798396254147085
rsi_oversold,7.75709013205185e-06
vol_expansion,0.0
inverted_yield_curve,0.0
