,importance
volatility_60d,0.07268144841060946
vol_ratio_20_50,0.051284678658465456
volatility_20d,0.05065861959051586
price_vs_52w_low,0.04913365690352655
sma_50,0.04769851734094154
macd_signal,0.04652728681676312
macd,0.04610770736979149
rsi_14,0.04537675949495559
sma_20,0.045098782402616396
momentum_12m,0.04429618742691791
momentum_6m,0.0433624100748371
sp500_momentum_12m,0.04300207186075742
macd_hist,0.0429454945096029
momentum_1m,0.042834462255064626
bb_pct,0.04080440637283159
price_vs_52w_high,0.03982443648067469
atr_14,0.03857807253369429
momentum_quality,0.03822773471738153
momentum_3m,0.03773044795425174
sma_200,0.03570646698644794
rsi_28,0.030822612545990627
vix,0.028079430933253876
sp500_momentum_3m,0.01602826119433604
yield_curve,0.009923401092840114
rsi_overbought,0.004233695157776264
macd_bullish,0.003199438528857909
rsi_oversold,0.002814496466176378
above_sma200,0.0019096709525701964
cross_sma_20_50,0.0011093449675514092
vol_expansion,0.0
high_vix_regime,0.0
inverted_yield_curve,0.0
