,importance
sp500_momentum_3m,0.11010662022395332
sp500_momentum_12m,0.09792199781002654
vix,0.05822117429720813
yield_curve,0.05182968594490618
volatility_20d,0.0419388465023624
price_vs_52w_low,0.04120083028837996
momentum_quality,0.03783325271498175
momentum_6m,0.037743105078527794
volatility_60d,0.037261524359301815
momentum_3m,0.03628195717319829
atr_14,0.03560590204390216
momentum_12m,0.03457229045151301
macd_hist,0.03453456831063696
sma_200,0.0341807896110289
bb_pct,0.032459301436256534
macd_signal,0.03154447381047391
sma_20,0.03148737834472808
momentum_1m,0.030547845803228613
vol_ratio_20_50,0.030051744813330162
sma_50,0.028944688897516852
rsi_14,0.028430776129803836
macd,0.027485168676109745
rsi_28,0.02670768963706462
price_vs_52w_high,0.02647743324232486
inverted_yield_curve,0.005745677571481929
high_vix_regime,0.00328559131795022
cross_sma_20_50,0.002952089146800202
macd_bullish,0.002310443311119675
above_sma200,0.0019260763376738642
rsi_overbought,0.00037226659129701103
rsi_oversold,3.8810122912687985e-05
vol_expansion,0.0
